block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method
d-block,Ti-Co-O,Ti,Co,O,Ti2CoO5_1101114_POSCAR,-0.1268086993793178,16.3575459742,-0.281127568187,-0.15431886880768222,15.7934926647,27.6386121633,35,local_max_drop
d-block,Ti-Co-O,Ti,Co,O,TiCo3O8_1094102_POSCAR,-0.1257940412532693,10.8964765784,-0.37286265783204,-0.2470686165787707,9.3935142917,18.4112880117,35,local_max_drop
d-block,Ti-Co-O,Ti,Co,O,Ti6Co3O16_758898_POSCAR,-0.11826181700160168,12.28957795,-0.26583274963843,-0.14757093263682833,11.8657994,20.76514895,35,local_max_drop
d-block,Ti-Co-O,Ti,Co,O,Ti2CoO5_753066_POSCAR,-0.08654057148883959,7.535498823,-0.1882982233947,-0.10175765190586042,7.275654036,12.732394563,35,local_max_drop
d-block,Ti-Co-O,Ti,Co,O,TiCo5O12_756754_POSCAR,-0.06999927737608538,7.1724533375,-0.15024789633633,-0.08024861896024463,6.1831494289,12.1189728806,35,local_max_drop
d-block,Ti-Co-O,Ti,Co,O,TiCo5O12_1306974_POSCAR,-0.06989735837754069,7.1845412379,-0.14463604094709,-0.07473868256954933,6.1935700327,12.139397264,35,local_max_drop
d-block,Ti-Co-S,Ti,Co,S,Ti3CoS6_1208259_POSCAR,-0.07162959866600727,8.064096152,-0.15859160648226,-0.08696200781625274,7.488089284,14.112168266,35,local_max_drop
d-block,Ti-Cr-O,Ti,Cr,O,Ti2CrO5_19369_POSCAR,-0.10193593690882993,7.54019285,-0.25027029963968,-0.14833436273085007,7.2801862,12.74032585,35,local_max_drop
d-block,Ti-Cr-O,Ti,Cr,O,TiCrO3_756083_POSCAR,-0.08005952696310872,7.5532088064,-0.25995065110352,-0.17989112414041128,7.0322978542,12.7623183281,35,local_max_drop
d-block,Ti-Cr-O,Ti,Cr,O,TiCr7O12_753458_POSCAR,-0.06821394494539557,7.1234774752,-0.17251880195967,-0.10430485701427444,6.3602477457,12.4660855816,35,local_max_drop
d-block,Ti-Cr-O,Ti,Cr,O,TiCrO4_1316892_POSCAR,-0.06535978385307552,5.106876204,-0.14542322932818,-0.08006344547510448,4.5785786657,8.628859793,35,local_max_drop
d-block,Ti-Cr-O,Ti,Cr,O,TiCrO3_755606_POSCAR,-0.06439205200154827,7.4211493,-0.20298020967536,-0.13858815767381175,6.9093459,12.5391833,35,local_max_drop
d-block,Ti-Cu-O,Ti,Cu,O,Ti4Cu2O_22432_POSCAR,-0.436577353302924,9.771951884,-0.63195676637559,-0.19537941307266593,9.0739553208,17.1009157969,35,local_max_drop
d-block,Ti-Cu-O,Ti,Cu,O,Ti4Cu2O_1217206_POSCAR,-0.4296003422442184,10.1833367004,-0.62053742030822,-0.19093707806400165,9.1298880763,17.2063275283,35,local_max_drop
d-block,Ti-Cu-O,Ti,Cu,O,Ti3Cu3O_21457_POSCAR,-0.39561224376048054,9.5803839947,-0.58984967686938,-0.19423743310889943,8.553914281,16.7656719908,35,local_max_drop
d-block,Ti-Cu-S,Ti,Cu,S,Ti3CuS6_686094_POSCAR,-0.3193036842542144,8.5564683453,-0.75003668650055,-0.4307330022463356,8.2508801901,14.9738196042,35,local_max_drop
d-block,Ti-Cu-S,Ti,Cu,S,Ti16CuS32_767157_POSCAR,-0.12442549296206232,9.6689181545,-0.28073549391895,-0.15631000095688766,9.323599649,16.9206067705,35,local_max_drop
d-block,Ti-Cu-S,Ti,Cu,S,Ti10Cu7S20_674343_POSCAR,-0.11673926098206597,9.2380463585,-0.27263344827507,-0.15589418729300406,8.5781859043,16.1665811274,35,local_max_drop
d-block,Ti-Cu-S,Ti,Cu,S,Ti8Cu3S16_676402_POSCAR,-0.08191793214051225,12.5853084127,-0.20027372022729,-0.11835578808677776,12.1358331122,22.0242897222,35,local_max_drop
d-block,Ti-Cu-S,Ti,Cu,S,Ti2CuS4_559918_POSCAR,-0.07465483544968396,9.3991949884,-0.18567778534064,-0.11102294989095604,9.0635094531,16.4485912297,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti4Fe2O_505361_POSCAR,-0.5027603407092435,10.0858266758,-0.69103194387309,-0.18827160316384653,9.0424652955,17.0415692108,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti4Fe2O_1217190_POSCAR,-0.4840406224632826,9.9537553331,-0.67726930804954,-0.19322868558625741,8.8872815474,17.4190718329,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe3O_27884_POSCAR,-0.46178879700946324,9.5317194607,-0.66112711774821,-0.19933832073874674,8.8256661674,17.298305688,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,TiFe11O16_531066_POSCAR,-0.20774840141670203,6.7964874697,-0.58369282177432,-0.375944420357618,6.2736807413,12.8087648468,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,TiFeO3_694948_POSCAR,-0.1880500167993598,6.679221453,-0.52001910037408,-0.33196908357472016,6.4489034718,11.2855810757,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti5Fe7O18_530384_POSCAR,-0.15959247596770335,12.2417935307,-0.3920035150927,-0.23241103912499664,10.1311394737,20.6844097588,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti2FeO5_1101128_POSCAR,-0.15877404075138077,5.461765455,-0.36082816102416,-0.20205412027277922,5.2734287152,9.2285002516,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,TiFe5O8_530601_POSCAR,-0.15050453615498255,6.8211509863,-0.46367620104663,-0.31317166489164744,6.2964470643,12.8552460895,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti13_Fe5O14_3_757320_POSCAR,-0.14697078994903517,12.8826330712,-0.44193960746704,-0.2949688175180048,12.4384043446,21.767207603,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti2FeO5_1101126_POSCAR,-0.12784273837087895,16.554097231,-0.27557925454267,-0.14773651617179107,15.412435353,27.970716011,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe13O36_530780_POSCAR,-0.12518581213510555,7.5099735383,-0.38052128171758,-0.25533546958247444,6.9920443287,12.6892656336,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe13O36_530435_POSCAR,-0.1247973557079205,7.4761768592,-0.38013640985373,-0.2553390541458095,6.9605784551,12.6321609,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti6Fe8O21_769418_POSCAR,-0.12369408842970675,10.9706636008,-0.43159404343014,-0.30789995500043327,10.592364856,18.536638498,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,TiFe11O16_759782_POSCAR,-0.12240745399389152,7.8957268,-0.38112444951008,-0.2587169955161885,6.9846814,14.8804082,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe9O16_531643_POSCAR,-0.12191290031889337,6.9647631921,-0.35389555372191,-0.23198265340301663,5.9697970218,12.1883355861,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe13O36_531901_POSCAR,-0.1203674860243209,8.0343036174,-0.37867449562551,-0.2583070096011891,7.7572586651,13.575202664,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe17O42_757435_POSCAR,-0.11849244341229742,10.916230455,-0.43250415110571,-0.3140117076934126,10.5398087152,18.4446652515,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti12Fe5O32_773026_POSCAR,-0.11089118880568606,12.2413092413,-0.23534880918151,-0.12445762037582393,11.8191951295,20.6835914767,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti8Fe35O64_685232_POSCAR,-0.10914936246989004,11.089667033,-0.60020603446189,-0.491056671992,10.2366157228,11.9427183432,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti5Fe7O18_532110_POSCAR,-0.10531335604992526,8.1012721873,-0.36988118579324,-0.2645678297433147,7.8219179739,13.6883564543,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti7Fe13O30_685365_POSCAR,-0.1033200270238202,7.470694072,-0.30074562154007,-0.1974255945162498,6.1826433699,12.6228968802,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti9Fe11O30_757488_POSCAR,-0.09831914220693241,10.4994975882,-0.31366094257557,-0.21534180036863756,10.1374459472,17.7405304076,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti_FeO2_2_531655_POSCAR,-0.09750194724433514,7.6673461343,-0.36150888583344,-0.26400693858910484,7.0539584435,15.0279984232,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti9Fe11O30_685183_POSCAR,-0.09342121399171219,7.4806287427,-0.3167509361262,-0.2233297221344878,7.2226760274,12.639683048,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti4_Fe2O5_3_685351_POSCAR,-0.08648921713269356,7.5598953815,-0.30738287546686,-0.22089365833416644,7.0385232862,12.7736163342,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti4_Fe2O5_3_759740_POSCAR,-0.08408705921767631,10.5145025346,-0.30473717512854,-0.22065011591086367,10.1519334817,17.765883593,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe9O16_530877_POSCAR,-0.08119275044662283,7.5913209869,-0.34555939588758,-0.26436664544095717,6.984015308,14.8789891344,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti7_Fe3O8_3_757103_POSCAR,-0.08014430646182891,8.0771306603,-0.2518432422417,-0.1716989357798711,7.7986089133,13.6475655984,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti7_Fe3O8_3_677097_POSCAR,-0.07851820821701377,7.4626141446,-0.24955357022761,-0.17103536201059621,7.2052826224,12.6092445892,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti_FeO2_2_780585_POSCAR,-0.0742028568485596,8.3732546706,-0.18629863838137,-0.11209578153281041,6.9295900722,14.147913064,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti7_Fe3O8_3_1101106_POSCAR,-0.07374931871219909,10.1054053915,-0.25040412731697,-0.1766548086047709,9.7569431366,17.0746504891,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti7Fe13O30_1101107_POSCAR,-0.06868862074837404,7.4610921064,-0.29740863138911,-0.22872001064073597,7.2038130682,12.6066728694,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti7Fe13O30_673704_POSCAR,-0.068423150617556,7.9638733801,-0.29579083967228,-0.227367689054724,7.6892570567,13.4561998492,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe5O12_685374_POSCAR,-0.06447563643482984,8.0224650574,-0.24372318001753,-0.17924754358270015,7.7458283313,13.5551995797,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe5O12_698576_POSCAR,-0.06171342643249697,8.0854241768,-0.24084746484921,-0.17913403841671302,7.8066164465,13.6615787815,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti_FeO2_3_674221_POSCAR,-0.054222607191638184,6.380372819,-0.29628494762892,-0.2420623404372818,6.1251579063,6.8908026445,35,local_max_drop
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe9O16_760003_POSCAR,-0.05162784777075502,7.66092875,-0.3439112852766,-0.29228343750584496,7.04805445,8.27380305,35,local_max_drop
d-block,Ti-Fe-S,Ti,Fe,S,Ti3FeS6_16335_POSCAR,-0.05535306186223689,8.309857066,-0.13449788875927,-0.0791448268970331,8.0130764565,14.5422498655,35,local_max_drop
d-block,Ti-Hf-O,Ti,Hf,O,HfTiO4_753197_POSCAR,-0.06649430000518367,6.916693892,-0.13901961603191,-0.07252531602672632,5.9626671482,11.6868276105,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,Ti3Mn3O_504732_POSCAR,-0.5482996504240987,9.8319117721,-0.74469269681523,-0.19639304639113137,8.7394771307,17.8430991419,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,Ti4Mn2O_1217173_POSCAR,-0.5367393271513179,10.1929977382,-0.72810450387778,-0.1913651767264621,9.1008908377,17.8377460419,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn2O4_530557_POSCAR,-0.24723233559672436,7.5346674022,-0.55448415101709,-0.30725181542036567,6.4582863447,13.1856679538,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn4O10_777945_POSCAR,-0.16787549469906826,8.4175615485,-0.30678428532459,-0.13890879062552175,7.5467793193,14.2227764095,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn9O20_771265_POSCAR,-0.16030858952938118,8.0962326928,-0.30722539105248,-0.1469168015230988,7.5179303576,14.1684072124,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,Ti2MnO4_1286093_POSCAR,-0.15645051381766922,8.1930097918,-0.27319093827427,-0.11674042445660077,7.0225798216,14.3377671357,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn3O8_774302_POSCAR,-0.1388493142080997,11.99948805,-0.24869434832442,-0.10984503411632031,10.7581617,20.27499705,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn9O20_803475_POSCAR,-0.10214204239677299,9.0011608019,-0.21924264265887,-0.11710060026209701,8.1300807243,14.2276412675,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn2O4_540763_POSCAR,-0.09235908408998106,7.6852577,-0.22787430021057,-0.13551521612058895,7.377847392,15.063105092,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,Ti3MnO8_782664_POSCAR,-0.08178330727325869,8.6091444499,-0.14004461368628,-0.0582613064130213,7.7185433,14.5464854499,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMnO3_556925_POSCAR,-0.08100755276690491,7.5485521,-0.16521815168214,-0.08421059891523508,5.9867827,12.7544501,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,Ti2MnO4_561097_POSCAR,-0.07872321840424464,7.4209940023,-0.13693421166015,-0.058210993255905355,6.360852002,12.986739504,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,Ti5Mn3O16_776100_POSCAR,-0.07825191425411072,8.4956920971,-0.13802314286939,-0.05977122861527927,7.6168273974,14.354790095,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn3O8_756589_POSCAR,-0.0695152862452537,8.429785656,-0.12456133519923,-0.0550460489539763,7.557738864,14.243430936,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,Ti3Mn5O16_1101292_POSCAR,-0.06881799200304359,8.5030172242,-0.13013345348851,-0.061315461485466405,7.6233947528,14.3671670341,35,local_max_drop
d-block,Ti-Mn-O,Ti,Mn,O,TiMn3O8_755307_POSCAR,-0.06586695864866533,8.390552339,-0.1284896118228,-0.06262265317413467,7.522564166,14.177140159,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,Ti15NbO32_1099073_POSCAR,-0.1565836141755127,11.0870509,-0.26604456571727,-0.10946095154175726,10.3224267,18.7332929,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,Ti5Nb2O14_758324_POSCAR,-0.15177079967822693,6.860831832,-0.28105401386951,-0.12928321419128308,6.387671016,11.592439992,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,TiNb2O7_759307_POSCAR,-0.1100210039981824,11.3525844875,-0.2435003213411,-0.1334793173429176,10.5957455217,18.542554663,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,TiNb3O6_29699_POSCAR,-0.09982662198993195,9.2752675134,-0.17191303985713,-0.07208641786719805,8.315757081,15.6720037296,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,Ti3NbO8_776082_POSCAR,-0.09006626114393107,8.662953167,-0.15662920180428,-0.06656294066034893,8.065508121,14.637403627,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,Ti3NbO8_1101284_POSCAR,-0.08584016493729256,14.3507169018,-0.15935861707482,-0.07351845213752743,13.3610122879,24.247763041,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,Ti3NbO8_758428_POSCAR,-0.08562829145781506,6.8511947989,-0.15858966934168,-0.07296137788386495,6.3786986058,11.5761567291,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,Ti5NbO12_758848_POSCAR,-0.06575845716672102,7.6502099713,-0.11737260994676,-0.05161415278003899,7.1226092836,12.9262168481,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,TiNbO4_756350_POSCAR,-0.06423260228878397,7.7604439905,-0.12458655767127,-0.06035395538248602,7.2252409567,13.1124743287,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,TiNb2O7_1217062_POSCAR,-0.05735299395187535,13.6669989186,-0.12439917801638,-0.06704618406450465,12.7558656574,22.3227649004,35,local_max_drop
d-block,Ti-Nb-O,Ti,Nb,O,TiNb2O7_1216971_POSCAR,-0.056123383954440165,13.5850471501,-0.12426015824648,-0.06813677429203983,12.6793773401,22.1889103452,35,local_max_drop
d-block,Ti-Nb-S,Ti,Nb,S,Ti_NbS2_4_1192454_POSCAR,-0.10046231006440509,9.7156741774,-0.23801507566906,-0.1375527656046549,9.0456276824,16.4161391274,35,local_max_drop
d-block,Ti-Nb-S,Ti,Nb,S,Ti_NbS2_3_1188929_POSCAR,-0.08574780636191684,8.4285657709,-0.18622882265766,-0.10048101629574316,7.2660049749,14.2413697509,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,Ti4Ni2O_540679_POSCAR,-0.5654934752935433,9.7444386021,-0.75916907926073,-0.19367560396718664,8.700391609,17.0527675536,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,Ti3Ni3O_504735_POSCAR,-0.5502513196921284,9.4209163575,-0.74706338280252,-0.19681206311039173,8.411532462,16.4866036256,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,Ti4Ni2O_1217223_POSCAR,-0.5376940147995002,10.0237081748,-0.72862983174227,-0.19093581694276984,8.6411277369,16.9366103643,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,Ti4_Ni5O8_3_766093_POSCAR,-0.19083039200059448,7.3623445124,-0.41724316333068,-0.22641277133008553,6.7733569514,14.4301952443,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,TiNiO3_531689_POSCAR,-0.15386502768497212,6.5348461907,-0.43690071659837,-0.28303568891339786,6.3095066669,11.041636667,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,TiNiO3_698587_POSCAR,-0.12772697459170684,7.3407550801,-0.36119705531155,-0.23347008071984315,7.0876255945,12.4033447905,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,TiNiO3_675030_POSCAR,-0.10423180905067003,7.9454577675,-0.29298823980774,-0.18875643075707,7.6714764652,13.425083814,35,local_max_drop
d-block,Ti-Ni-O,Ti,Ni,O,TiNiO3_690546_POSCAR,-0.08094791980748908,7.2684663272,-0.22399374749633,-0.14304582768884092,7.0178295573,12.2812017252,35,local_max_drop
d-block,Ti-Ni-S,Ti,Ni,S,Ti3NiS6_13994_POSCAR,-0.06249499241814066,8.254756006,-0.15679272675445,-0.09429773433630934,7.9599432915,14.4458230105,35,local_max_drop
d-block,Ti-Pd-O,Ti,Pd,O,Ti3PdO_760414_POSCAR,-0.21769191216504763,7.947205009,-0.32155569803429,-0.10386378586924237,7.095718758,13.9076087658,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,Ti15VO24_765586_POSCAR,-0.24357665552332494,7.9087163252,-0.36988029267351,-0.12630363715018508,7.3632876132,13.3630034461,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiV15O24_760220_POSCAR,-0.20022725209510756,7.7521218145,-0.33559612988821,-0.13536887779310247,7.1983988278,13.5662131754,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO3_753428_POSCAR,-0.10374151691522453,7.4684140639,-0.16974772778405,-0.06600621086882548,6.6958195055,12.6190444528,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,Ti3VO8_756455_POSCAR,-0.08872059734206783,8.6282377455,-0.14297782116672,-0.05425722382465218,8.0331868665,14.5787465355,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_690490_POSCAR,-0.08603224784067892,4.35485315,-0.1483459528536,-0.062313705012921085,4.05451845,7.35820015,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_761341_POSCAR,-0.08545329829266554,7.928195057,-0.1477618754715,-0.06230857717883446,7.3814229841,13.395915786,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,Ti3V5O16_776195_POSCAR,-0.08248852725288788,8.5661730363,-0.13683476188045,-0.0543462346275621,7.9754024821,14.4738785786,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,Ti3V2O9_1179324_POSCAR,-0.08131684268493722,13.8180426429,-0.15293116033952,-0.07161431765458279,12.3885899557,23.3477272242,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,Ti3V5O16_2215221_POSCAR,-0.07968847043600663,8.547571782,-0.13382559618484,-0.054137125748833365,7.9580840729,14.442448873,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_1191211_POSCAR,-0.07765264182923334,6.8303714495,-0.13582466095201,-0.05817201912277667,6.3593113495,11.5409724491,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,Ti3V2O9_698211_POSCAR,-0.07689396270530965,15.2670792852,-0.13948013903616,-0.06258617633085034,14.2141772655,25.7960994819,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_1274758_POSCAR,-0.07371452135255997,7.5554777226,-0.12590772399193,-0.05219320263937004,7.0344102934,12.766152014,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_1276433_POSCAR,-0.07348803179022378,7.7839580786,-0.12570035823364,-0.052212326443416224,7.2471333835,13.1522050294,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,Ti4VO8_768727_POSCAR,-0.07337889763372121,7.4159454203,-0.10944093269243,-0.0360620350587088,6.6487786527,12.5303905377,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_1275288_POSCAR,-0.07247010489433364,5.6106202995,-0.12438735068319,-0.05191724578885636,5.2236809685,9.4800136095,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_1272170_POSCAR,-0.07242996537824992,5.6140288856,-0.12428395476827,-0.051853989390020096,5.2268544797,9.4857729446,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_1280499_POSCAR,-0.07077190597196961,5.4011373289,-0.12420304170288,-0.053431135730910385,5.2148912141,9.1260596247,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO4_1279004_POSCAR,-0.0640299384654208,7.7987052834,-0.11648858845032,-0.0524586499848992,7.2608635397,13.1771227202,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiV3O8_1314855_POSCAR,-0.060697564743646494,5.5914172076,-0.10897081037789,-0.048273245634243504,5.2186560605,9.1326481058,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiV3O8_1301440_POSCAR,-0.06062925179769414,5.4332039769,-0.10900974549312,-0.04838049369542585,5.0709903784,8.8742331623,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiV3O8_1317675_POSCAR,-0.06038822387561517,5.5642013693,-0.10904014577752,-0.04865192190190483,5.1932546113,9.0881955698,35,local_max_drop
d-block,Ti-V-O,Ti,V,O,TiVO3_1216763_POSCAR,-0.05429224702621287,6.3334166101,-0.088170129133215,-0.03387788210700213,5.6782355814,10.7012901343,35,local_max_drop
d-block,Ti-V-S,Ti,V,S,Ti3VS4_1217134_POSCAR,-0.059544718812360495,4.551155,-0.10274162761127,-0.0431969087989095,4.38861375,7.96452125,35,local_max_drop
d-block,Ti-V-S,Ti,V,S,TiVS2_1216761_POSCAR,-0.052838133058014616,4.8112624,-0.090134683444239,-0.037296550386224384,4.4794512,8.1293744,35,local_max_drop
d-block,Ti-W-O,Ti,W,O,Ti7_WO5_6_851115_POSCAR,-0.06083932785100264,7.5921778585,-0.15136909560329,-0.09052976775228737,7.330378622,12.8281625885,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,Y16Ti16O35_685259_POSCAR,-0.5275801206245934,10.1077793366,-0.78062988481307,-0.25304976418847663,8.7136028764,17.0786616376,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,Y2Ti2O7_685370_POSCAR,-0.4501057890261558,10.3884041213,-0.75354918061213,-0.3034433915859743,8.9555207942,17.5528207566,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,Y2Ti3O9_1365383_POSCAR,-0.28544374153444146,7.69359705,-0.45683176011043,-0.1713880185759885,6.63241125,12.99952605,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTi3O6_1045032_POSCAR,-0.21778893192761106,8.7588964123,-0.34998592082395,-0.13219698889633896,7.5507727692,14.7995146276,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTiO3_1342458_POSCAR,-0.18970551780440736,8.834892543,-0.29056955566345,-0.10086403785904265,7.616286675,14.927921883,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,Y2Ti2O7_686019_POSCAR,-0.16975790068192462,10.6784686868,-0.30977224086995,-0.14001434018802536,9.2055764542,18.0429298502,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,Y2Ti2O7_1173093_POSCAR,-0.1641609381183225,11.153679,-0.29824877963348,-0.1340878415151575,9.2947325,18.2176757,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,Y2TiO5_17559_POSCAR,-0.15108361625948333,5.527729695,-0.24650241988728,-0.09541880362779667,4.6064414125,9.0286251685,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTiO3_4355_POSCAR,-0.14751524258048065,7.7541737,-0.22239141424253,-0.07487617166204934,6.6846325,13.1018797,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,Y2Ti2O7_5373_POSCAR,-0.120094055485549,8.9698274191,-0.19734779666843,-0.077253741182881,7.732609844,15.1559152943,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTi2O4_1409276_POSCAR,-0.11644018620322133,7.2823092137,-0.17330436033825,-0.056864174135028665,6.5020617979,12.7440411239,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTi2O4_1045424_POSCAR,-0.11098363992558802,7.9911457851,-0.15566637661539,-0.04468273668980199,7.1644755315,13.5022808093,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTi2O4_1045347_POSCAR,-0.09809033681505228,8.0884963372,-0.14653590896805,-0.048445572152997725,7.2517553368,13.6667696731,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTi2O4_1400462_POSCAR,-0.092020353758054,7.9253336102,-0.14472526583381,-0.05270491207575602,6.8321841467,13.3910809275,35,local_max_drop
d-block,Ti-Y-O,Ti,Y,O,YTiO3_1443298_POSCAR,-0.06061188175417059,5.1068422175,-0.094752296236224,-0.034140414482053405,4.4024501875,8.6288023675,35,local_max_drop
d-block,Ti-Y-S,Ti,Y,S,Y_TiS2_2_1045465_POSCAR,-0.06015613402046109,8.9824294522,-0.11995088550134,-0.05979475148087891,8.0200262966,15.7192515413,35,local_max_drop
d-block,Ti-Zn-O,Ti,Zn,O,Ti5ZnO7_1045822_POSCAR,-0.1987429886151509,7.197606276,-0.32665733985408,-0.1279143512389291,6.683491542,12.595810983,35,local_max_drop
