chemsys,source,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Co-Zn-O,Zn2Co3O8_1042827_POSCAR,mp-1042827,Zn2Co3O8,,,,,,,,,,26,279.0192629005906,10.731510111561176,99.96792449070688,0.3582832362592958,35.828323625929585
Co-Zn-O,Zn2Co9O13_1045890_POSCAR,mp-1045890,Zn2Co9O13,,,,,,,,,,24,240.74934245626437,10.031222602344348,106.28019675706848,0.441455813223564,44.1455813223564
Co-Zn-O,Zn3Co2O7_1376556_POSCAR,mp-1376556,Zn3Co2O7,,,,,,,,,,24,230.91186547182213,9.621327727992588,96.01350547545869,0.4158015235781597,41.58015235781597
Co-Zn-O,Zn3Co9O16_765468_POSCAR,mp-765468,Zn3Co9O16,,,,,,,,,,28,275.28529054541445,9.831617519479087,117.49918435899525,0.4268269624076087,42.68269624076087
Co-Zn-O,Zn4CoO5_1215675_POSCAR,mp-1215675,Zn4CoO5,,,,,,,,,,20,237.16201866366936,11.858100933183469,89.65056560277995,0.37801400961221215,37.80140096122121
Co-Zn-O,Zn5Co19O32_861852_POSCAR,mp-861852,Zn5Co19O32,,,,,,,,,,56,544.6599101241369,9.726069823645302,235.7713177968988,0.43287804630813137,43.287804630813135
Co-Zn-O,ZnCo3O7_1044368_POSCAR,mp-1044368,ZnCo3O7,,,,,,,,,,44,533.710227051294,12.12977788752941,164.6939820034284,0.30858314803774584,30.858314803774583
Co-Zn-O,ZnCo3O7_1338829_POSCAR,mp-1338829,ZnCo3O7,,,,,,,,,,88,1008.2087490646096,11.456917603006927,329.38796400685675,0.326706115486951,32.6706115486951
Co-Zn-O,ZnCo5O7_1370323_POSCAR,mp-1370323,ZnCo5O7,,,,,,,,,,26,244.73297854948095,9.41280686728773,115.86361258047353,0.4734286865104607,47.342868651046075
Co-Zn-O,ZnCoO2_1272466_POSCAR,mp-1272466,ZnCoO2,,,,,,,,,,16,160.97097202204006,10.060685751377504,73.57553027160513,0.4570732806504468,45.70732806504468
Co-Zn-O,ZnCoO2_1291102_POSCAR,mp-1291102,ZnCoO2,,,,,,,,,,16,158.83665178285736,9.927290736428585,73.57553027160513,0.4632150668360151,46.32150668360151
Co-Zn-O,ZnCoO2_754633_POSCAR,mp-754633,ZnCoO2,,,,,,,,,,16,160.41709615797794,10.026068509873621,73.57553027160513,0.45865142826889427,45.865142826889425
Co-Zr-O,Zr6Co2O_1215347_POSCAR,mp-1215347,Zr6Co2O,,,,,,,,,,9,170.34185146410738,18.92687238490082,152.65835624075717,0.8961881940852552,89.61881940852552
Co-Zr-O,Zr9Co3O2_1215381_POSCAR,mp-1215381,Zr9Co3O2,,,,,,,,,,28,492.7476572937464,17.5981306176338,459.1793291509871,0.9318752151413114,93.18752151413115
Co-Zr-O,ZrCoO3_756665_POSCAR,mp-756665,ZrCoO3,,,,,,,,,,20,228.82372412305963,11.441186206152981,137.7649367384505,0.6020570518481798,60.20570518481798
Cr-Ag-S,Cr5AgS8_676751_POSCAR,mp-676751,Cr5AgS8,,,,,,,,,,28,524.8160869839636,18.7434316779987,215.6198188590694,0.41084834136507314,41.08483413650731
Cr-Co-O,CrCo3O8_861562_POSCAR,mp-861562,CrCo3O8,,,,,,,,,,24,242.53827826107522,10.105761594211467,92.04208834955949,0.3794951007711975,37.949510077119754
Cr-Cu-O,Cr3_CuO6_2_764630_POSCAR,mp-764630,Cr3(CuO6)2,,,,,,,,,,68,948.0253930516175,13.941549897817904,269.87110274796834,0.28466653396200176,28.466653396200176
Cr-Cu-O,Cr3_CuO6_2_772337_POSCAR,mp-772337,Cr3(CuO6)2,,,,,,,,,,68,975.992129446165,14.352825433031839,269.87110274796834,0.2765095072038224,27.65095072038224
Cr-Fe-O,Cr_FeO2_3_1244915_POSCAR,mp-1244915,Cr(FeO2)3,,,,,,,,,,80,1056.804161880897,13.210052023511214,379.01845937956966,0.3586458807135976,35.86458807135976
Cr-Fe-O,Cr_FeO2_3_1245073_POSCAR,mp-1245073,Cr(FeO2)3,,,,,,,,,,80,1018.9507565725414,12.736884457156767,379.01845937956966,0.371969358612068,37.196935861206796
Cr-Fe-O,Cr_FeO2_3_1245256_POSCAR,mp-1245256,Cr(FeO2)3,,,,,,,,,,80,1055.8943302451667,13.198679128064583,379.01845937956966,0.3589549148270982,35.895491482709815
Cr-Fe-O,Cr_FeO2_3_1245289_POSCAR,mp-1245289,Cr(FeO2)3,,,,,,,,,,80,995.3531544649102,12.441914430811376,379.01845937956966,0.38078792203489364,38.078792203489364
Cr-Fe-O,Cr10Fe5O24_771184_POSCAR,mp-771184,Cr10Fe5O24,,,,,,,,,,39,455.54803852381764,11.680718936508145,189.5676130476592,0.4161308951344501,41.61308951344501
Cr-Fe-O,Cr2FeO4_1192780_POSCAR,mp-1192780,Cr2FeO4,,,,,,,,,,28,303.39982060898524,10.83570787889233,147.80045706623852,0.4871474767835159,48.714747678351586
Cr-Fe-O,Cr3FeO6_1244873_POSCAR,mp-1244873,Cr3FeO6,,,,,,,,,,80,967.6490694450545,12.09561336806318,404.86503747982664,0.41840068911761186,41.840068911761186
Cr-Fe-O,Cr3FeO6_1244931_POSCAR,mp-1244931,Cr3FeO6,,,,,,,,,,80,1006.0578793598792,12.57572349199849,404.86503747982664,0.4024271821591703,40.24271821591703
Cr-Fe-O,Cr3FeO6_1244976_POSCAR,mp-1244976,Cr3FeO6,,,,,,,,,,80,1022.2554655093974,12.778193318867467,404.86503747982664,0.39605074381097044,39.60507438109705
Cr-Fe-O,Cr3FeO6_1245016_POSCAR,mp-1245016,Cr3FeO6,,,,,,,,,,80,992.0725787834265,12.40090723479283,404.86503747982664,0.40810021982092337,40.81002198209234
Cr-Fe-O,Cr3FeO6_1245083_POSCAR,mp-1245083,Cr3FeO6,,,,,,,,,,80,998.6986901970486,12.483733627463106,404.86503747982664,0.40539257881668456,40.539257881668455
Cr-Fe-O,Cr7FeO12_1244957_POSCAR,mp-1244957,Cr7FeO12,,,,,,,,,,80,980.4706523451481,12.25588315431435,411.3266820048911,0.41951962664160874,41.951962664160874
Cr-Fe-O,Cr7FeO12_1245032_POSCAR,mp-1245032,Cr7FeO12,,,,,,,,,,80,963.0576146499169,12.038220183123961,411.3266820048911,0.42710495794627334,42.710495794627334
Cr-Fe-O,Cr7FeO12_1245071_POSCAR,mp-1245071,Cr7FeO12,,,,,,,,,,80,950.0562686019143,11.875703357523928,411.3266820048911,0.4329498110782344,43.29498110782344
Cr-Fe-O,Cr7FeO12_1245230_POSCAR,mp-1245230,Cr7FeO12,,,,,,,,,,80,960.074528410435,12.000931605130438,411.3266820048911,0.4284320329650987,42.84320329650987
Cr-Fe-O,Cr7FeO12_1245235_POSCAR,mp-1245235,Cr7FeO12,,,,,,,,,,80,1056.1803423440135,13.202254279300169,411.3266820048911,0.3894473940804665,38.94473940804665
Cr-Fe-O,Cr7FeO12_1245241_POSCAR,mp-1245241,Cr7FeO12,,,,,,,,,,80,991.2572682468797,12.390715853085997,411.3266820048911,0.4149545180459118,41.495451804591184
Cr-Fe-O,CrFe7O12_1245166_POSCAR,mp-1245166,CrFe7O12,,,,,,,,,,80,981.5573803370761,12.26946725421345,372.5568148545054,0.37955683724426365,37.955683724426365
Cr-Fe-O,CrFeO3_1244905_POSCAR,mp-1244905,CrFeO3,,,,,,,,,,80,1005.4239735245333,12.567799669056665,391.9417484296981,0.38982733528397845,38.982733528397844
Cr-Fe-O,CrFeO3_1245072_POSCAR,mp-1245072,CrFeO3,,,,,,,,,,80,1037.6192676178,12.9702408452225,391.9417484296981,0.37773175639801937,37.773175639801934
Cr-Fe-O,CrFeO3_1245144_POSCAR,mp-1245144,CrFeO3,,,,,,,,,,80,1042.5793311396665,13.03224163924583,391.9417484296981,0.37593470033715126,37.59347003371513
Cr-Fe-O,CrFeO3_1245179_POSCAR,mp-1245179,CrFeO3,,,,,,,,,,80,991.2331187557079,12.390413984446349,391.9417484296981,0.39540824556155013,39.540824556155016
Cr-Fe-O,CrFeO3_1245204_POSCAR,mp-1245204,CrFeO3,,,,,,,,,,80,1027.2413530549793,12.84051691318724,391.9417484296981,0.3815478682435022,38.15478682435022
Cr-Fe-O,CrFeO3_1245260_POSCAR,mp-1245260,CrFeO3,,,,,,,,,,80,1025.6300130578365,12.820375163222957,391.9417484296981,0.3821473079372493,38.21473079372493
Cr-Fe-S,Cr12Fe3S20_1226707_POSCAR,mp-1226707,Cr12Fe3S20,,,,,,,,,,35,509.8538947110113,14.567254134600324,260.8771502373418,0.5116704078238116,51.16704078238116
Cr-Hf-O,HfCrO3_756322_POSCAR,mp-756322,HfCrO3,,,,,,,,,,20,244.80676715117258,12.24033835755863,149.24629340364424,0.6096493783257306,60.964937832573064
Cr-Mn-O,Mn13Cr3O32_775873_POSCAR,mp-775873,Mn13Cr3O32,,,,,,,,,,48,566.3480266674497,11.798917222238536,218.5282466946998,0.38585505096677236,38.58550509667724
Cr-Mn-O,Mn15CrO32_771190_POSCAR,mp-771190,Mn15CrO32,,,,,,,,,,48,555.9394746700082,11.582072388958503,218.5282466946998,0.39307920493397724,39.307920493397724
Cr-Mn-O,Mn2CrO4_34139_POSCAR,mp-34139,Mn2CrO4,,,,,,,,,,14,153.6804724613833,10.977176604384521,77.1310507956515,0.5018923325800742,50.18923325800741
Cr-Mn-O,Mn2CrO4_675077_POSCAR,mp-675077,Mn2CrO4,,,,,,,,,,14,157.95800750687786,11.282714821919848,77.1310507956515,0.48830098589521037,48.830098589521036
Cr-Mn-O,Mn2CrO4_765581_POSCAR,mp-765581,Mn2CrO4,,,,,,,,,,28,306.9311343665275,10.961826227375981,154.2621015913028,0.5025951567594569,50.259515675945686
Cr-Mn-O,Mn2CrO6_753734_POSCAR,mp-753734,Mn2CrO6,,,,,,,,,,18,214.10464228018893,11.894702348899385,81.9480925105126,0.38274785468346306,38.27478546834631
Cr-Mn-O,Mn3Cr3O8_1221796_POSCAR,mp-1221796,Mn3Cr3O8,,,,,,,,,,14,160.2403926291822,11.445742330655872,77.1310507956515,0.4813458674813854,48.13458674813854
Cr-Mn-O,Mn3Cr3O8_1290512_POSCAR,mp-1290512,Mn3Cr3O8,,,,,,,,,,28,301.6628670842427,10.773673824437239,154.2621015913028,0.5113725235138848,51.13725235138848
Cr-Mn-O,Mn3Cr5O16_756938_POSCAR,mp-756938,Mn3Cr5O16,,,,,,,,,,24,260.490780868694,10.853782536195583,109.26412334735014,0.41945485741557614,41.94548574155761
Cr-Mn-O,Mn3CrO8_772951_POSCAR,mp-772951,Mn3CrO8,,,,,,,,,,48,561.7743702954368,11.703632714488267,218.5282466946998,0.3889964694896563,38.89964694896563
Cr-Mn-O,Mn3CrO8_773120_POSCAR,mp-773120,Mn3CrO8,,,,,,,,,,24,256.42950754523446,10.684562814384769,109.26412334735014,0.426098089854483,42.609808985448296
Cr-Mn-O,Mn5Cr2O12_2214957_POSCAR,mp-2214957,Mn5Cr2O12,,,,,,,,,,19,221.2031260610161,11.642269792685058,93.19758707150082,0.4213212929269067,42.13212929269067
Cr-Mn-O,Mn5Cr2O12_755906_POSCAR,mp-755906,Mn5Cr2O12,,,,,,,,,,19,217.61822712437103,11.453590901282686,93.19758707150082,0.42826186162355534,42.82618616235553
Cr-Mn-O,Mn5Cr3O16_1353690_POSCAR,mp-1353690,Mn5Cr3O16,,,,,,,,,,48,563.0821131911734,11.730877358149447,218.5282466946998,0.3880930357674258,38.80930357674258
Cr-Mn-O,Mn5Cr3O16_771053_POSCAR,mp-771053,Mn5Cr3O16,,,,,,,,,,48,563.0821418188531,11.730877954559439,218.5282466946998,0.3880930160363737,38.80930160363737
Cr-Mn-O,Mn5Cr3O16_771133_POSCAR,mp-771133,Mn5Cr3O16,,,,,,,,,,24,260.2318620608774,10.842994252536558,109.26412334735014,0.41987219582584934,41.987219582584935
Cr-Mn-O,Mn5Cr3O16_877768_POSCAR,mp-877768,Mn5Cr3O16,,,,,,,,,,48,563.0821131911734,11.730877358149447,218.5282466946998,0.3880930357674258,38.80930357674258
Cr-Mn-O,Mn5Cr4O12_1222112_POSCAR,mp-1222112,Mn5Cr4O12,,,,,,,,,,42,484.27867614199687,11.530444670047544,231.39315238695414,0.4778099135612294,47.78099135612294
Cr-Mn-O,Mn5Cr4O12_1222248_POSCAR,mp-1222248,Mn5Cr4O12,,,,,,,,,,42,481.35534311043,11.460841502629286,231.39315238695414,0.4807117147422401,48.07117147422401
Cr-Mn-O,Mn5CrO12_1176453_POSCAR,mp-1176453,Mn5CrO12,,,,,,,,,,18,206.70547675644738,11.48363759758041,81.9480925105126,0.39644857889792967,39.644857889792966
Cr-Mn-O,Mn5CrO8_1221988_POSCAR,mp-1221988,Mn5CrO8,,,,,,,,,,14,155.350201476018,11.096442962572713,77.1310507956515,0.4964979128627556,49.64979128627556
Cr-Mn-O,Mn6Cr9O20_757545_POSCAR,mp-757545,Mn6Cr9O20,,,,,,,,,,70,797.0189227838458,11.385984611197797,385.655253978257,0.4838721427481691,48.387214274816905
Cr-Mn-O,Mn7CrO16_769632_POSCAR,mp-769632,Mn7CrO16,,,,,,,,,,24,279.50201743332104,11.645917393055043,109.26412334735014,0.39092427436026134,39.092427436026135
Cr-Mn-O,MnCr2O4_28226_POSCAR,mp-28226,MnCr2O4,,,,,,,,,,14,151.07905137567113,10.791360812547937,77.1310507956515,0.5105343864243526,51.05343864243525
Cr-Mn-O,MnCr3O8_760027_POSCAR,mp-760027,MnCr3O8,,,,,,,,,,24,263.7374428709918,10.989060119624659,109.26412334735014,0.41429128210967414,41.42912821096741
Cr-Mn-O,MnCrO4_755908_POSCAR,mp-755908,MnCrO4,,,,,,,,,,24,308.5596892208903,12.856653717537094,109.26412334735014,0.3541101678681386,35.41101678681386
Cr-Mn-S,Mn2Cr13S20_1222474_POSCAR,mp-1222474,Mn2Cr13S20,,,,,,,,,,35,532.6381001239282,15.218231432112235,265.72338363114,0.4988816676263198,49.88816676263198
Cr-Mo-O,Cr14MoO24_674480_POSCAR,mp-674480,Cr14MoO24,,,,,,,,,,39,414.2534760469774,10.621884001204549,201.69374181149527,0.4868848506382181,48.688485063821815
Cr-Nb-S,Nb3CrS6_1189260_POSCAR,mp-1189260,Nb3CrS6,,,,,,,,,,20,356.57163162506555,17.828581581253278,191.54668237813422,0.5371899090939046,53.71899090939046
Cr-Nb-S,Nb4CrS8_5306_POSCAR,mp-5306,Nb4CrS8,,,,,,,,,,26,471.07287176514444,18.11818737558248,247.89591346352015,0.526236869753582,52.6236869753582
Cr-Ni-O,Cr3_NiO6_2_776211_POSCAR,mp-776211,Cr3(NiO6)2,,,,,,,,,,68,965.862902458516,14.203866212625236,256.6900187934762,0.26576237490858706,26.576237490858706
Cr-Ni-S,Cr11NiS16_1226263_POSCAR,mp-1226263,Cr11NiS16,,,,,,,,,,28,464.1993372277237,16.578547758132988,209.31566027933445,0.45091761985142564,45.09176198514256
Cr-Ni-S,Cr11NiS16_1226505_POSCAR,mp-1226505,Cr11NiS16,,,,,,,,,,28,467.0735854576439,16.681199480630138,209.31566027933445,0.44814279119262257,44.81427911926226
Cr-Y-O,Y2Cr2O7_1939204_POSCAR,mp-1939204,Y2Cr2O7,,,,,,,,,,22,256.5325000055539,11.660568182070632,176.78127230448587,0.6891184247635623,68.91184247635623
Cr-Y-O,Y2Cr2O7_2763860_POSCAR,mp-2763860,Y2Cr2O7,,,,,,,,,,22,245.0019074521789,11.136450338735404,176.78127230448587,0.7215505958417536,72.15505958417536
Cr-Y-O,Y2Cr3O9_1365415_POSCAR,mp-1365415,Y2Cr3O9,,,,,,,,,,56,647.7269691268598,11.566553020122496,408.1946062826469,0.6301954770123218,63.019547701232185
Cr-Y-O,Y2Cr3O9_1396182_POSCAR,mp-1396182,Y2Cr3O9,,,,,,,,,,14,164.38771585022772,11.741979703587694,102.04865157066182,0.6207802757210733,62.07802757210733
Cr-Y-O,Y2Cr3O9_1659341_POSCAR,mp-1659341,Y2Cr3O9,,,,,,,,,,56,647.7269119539217,11.566551999177173,408.1946062826469,0.630195532637812,63.019553263781205
Cr-Y-O,YCr2O2_1208171_POSCAR,mp-1208171,YCr2O2,,,,,,,,,,20,341.15913994537897,17.05795699726895,214.55368797614716,0.6288962037203463,62.88962037203463
Cr-Y-O,YCr2O4_1388393_POSCAR,mp-1388393,YCr2O4,,,,,,,,,,14,181.85591428544947,12.98970816324639,112.09388570293477,0.6163884531519113,61.638845315191126
Cr-Y-O,YCr2O4_1388764_POSCAR,mp-1388764,YCr2O4,,,,,,,,,,14,166.89954244684995,11.92139588906071,112.09388570293477,0.6716248832056065,67.16248832056066
Cr-Y-O,YCr3O6_1045038_POSCAR,mp-1045038,YCr3O6,,,,,,,,,,40,503.6962560474345,12.592406401185862,278.81983307954414,0.5535475591331116,55.35475591331116
Cr-Y-O,YCrO2_1207648_POSCAR,mp-1207648,YCrO2,,,,,,,,,,16,221.00171442613387,13.812607151633367,169.55570973219432,0.7672144542972108,76.72144542972109
Cr-Y-O,YCrO3_1336975_POSCAR,mp-1336975,YCrO3,,,,,,,,,,30,385.4542583341232,12.848475277804107,261.559127170583,0.6785737127435125,67.85737127435125
Cr-Y-O,YCrO3_18725_POSCAR,mp-18725,YCrO3,,,,,,,,,,20,219.38031950904443,10.969015975452221,174.37275144705535,0.7948422713454315,79.48422713454315
Cr-Y-S,Y2CrS4_555795_POSCAR,mp-555795,Y2CrS4,,,,,,,,,,56,1191.2404599221932,21.272151070039165,704.8600930680899,0.5917026131853584,59.17026131853584
Cr-Y-S,Y3CrS6_1207827_POSCAR,mp-1207827,Y3CrS6,,,,,,,,,,40,801.2591469907037,20.03147867476759,506.1460806790911,0.6316883652187043,63.16883652187043
Cr-Zn-O,Zn2Cr9O13_1046037_POSCAR,mp-1046037,Zn2Cr9O13,,,,,,,,,,24,268.75433334067725,11.198097222528219,132.11324925375442,0.49157625706553937,49.15762570655394
Cr-Zn-O,ZnCr2O4_1040929_POSCAR,mp-1040929,ZnCr2O4,,,,,,,,,,42,462.9273824026145,11.022080533395584,209.5334229157106,0.4526269796965184,45.26269796965184
Cr-Zn-O,ZnCr2O4_1041789_POSCAR,mp-1041789,ZnCr2O4,,,,,,,,,,28,282.9519710103384,10.105427536083514,139.68894861047383,0.493684310138168,49.368431013816796
Cr-Zn-O,ZnCr2O4_1048271_POSCAR,mp-1048271,ZnCr2O4,,,,,,,,,,28,280.65531184995405,10.023403994641216,139.68894861047383,0.49772422866222227,49.77242286622223
Cr-Zn-O,ZnCr2O4_1048859_POSCAR,mp-1048859,ZnCr2O4,,,,,,,,,,42,459.0102084339822,10.928814486523386,209.5334229157106,0.45648967945741675,45.648967945741674
Cr-Zn-O,ZnCr2O4_1362371_POSCAR,mp-1362371,ZnCr2O4,,,,,,,,,,42,462.56889072755314,11.013545017322693,209.5334229157106,0.4529777663736642,45.29777663736642
Cr-Zn-O,ZnCr2O4_1365412_POSCAR,mp-1365412,ZnCr2O4,,,,,,,,,,56,619.0676079395645,11.054778713206508,279.3778972209474,0.4512881850672135,45.12881850672135
Cr-Zn-O,ZnCr2O4_1378442_POSCAR,mp-1378442,ZnCr2O4,,,,,,,,,,28,311.3457257619552,11.119490205784114,139.68894861047383,0.44866184775337326,44.866184775337324
Cr-Zn-O,ZnCr4O6_1042605_POSCAR,mp-1042605,ZnCr4O6,,,,,,,,,,22,233.39695277842716,10.608952399019417,119.65949426405096,0.5126866175397259,51.26866175397259
Cr-Zn-O,ZnCr5O7_1046078_POSCAR,mp-1046078,ZnCr5O7,,,,,,,,,,26,282.38068115895055,10.860795429190405,144.56700424345777,0.5119578423358282,51.19578423358282
Cr-Zn-O,ZnCrO2_1046147_POSCAR,mp-1046147,ZnCrO2,,,,,,,,,,16,210.79489415379734,13.174680884612334,85.05688693679889,0.4035054419996569,40.35054419996569
Cr-Zn-O,ZnCrO2_1367483_POSCAR,mp-1367483,ZnCrO2,,,,,,,,,,16,210.0449901625065,13.127811885156657,85.05688693679889,0.4049460397555425,40.49460397555425
Cr-Zn-O,ZnCrO2_1444696_POSCAR,mp-1444696,ZnCrO2,,,,,,,,,,16,188.88307648006491,11.805192280004057,85.05688693679889,0.45031502303900667,45.031502303900666
Cr-Zn-O,ZnCrO2_1444748_POSCAR,mp-1444748,ZnCrO2,,,,,,,,,,16,185.11048049331765,11.569405030832353,85.05688693679889,0.45949255120576155,45.949255120576154
Cu-Nb-O,Nb3CuO8_27383_POSCAR,mp-27383,Nb3CuO8,,,,,,,,,,48,581.1618562550517,12.107538671980244,298.79089569051246,0.5141268176405981,51.41268176405981
Cu-Nb-O,Nb8Cu2O21_2646914_POSCAR,mp-2646914,Nb8Cu2O21,,,,,,,,,,62,711.47236278279,11.475360690045001,384.7395760619101,0.5407653145613046,54.07653145613046
Cu-Nb-S,Nb24_CuS8_5_690962_POSCAR,mp-690962,Nb24(CuS8)5,,,,,,,,,,69,1282.1371818080777,18.58169828707359,685.568804086715,0.5347078407943225,53.470784079432256
Cu-Nb-S,Nb2CuS4_1193370_POSCAR,mp-1193370,Nb2CuS4,,,,,,,,,,28,508.9043732034225,18.175156185836517,263.93325806043237,0.51863035956842,51.863035956842
Cu-Nb-S,Nb2CuS4_1210558_POSCAR,mp-1210558,Nb2CuS4,,,,,,,,,,28,515.3690366779402,18.40603702421215,263.93325806043237,0.5121247868551466,51.21247868551466
Cu-Nb-S,Nb2CuS4_1237864_POSCAR,mp-1237864,Nb2CuS4,,,,,,,,,,28,458.4360564637853,16.372716302278047,263.93325806043237,0.5757253478191066,57.572534781910655
Cu-Nb-S,Nb3_CuS3_2_1220938_POSCAR,mp-1220938,Nb3(CuS3)2,,,,,,,,,,22,403.9407396848843,18.360942712949285,207.58402697504638,0.5138972294227699,51.389722942277
Cu-Pd-S,Cu3Pd13S7_1225772_POSCAR,mp-1225772,Cu3Pd13S7,,,,,,,,,,23,363.994894188608,15.825864964722086,209.08901740772413,0.5744284349751959,57.44284349751959
Cu-Ta-S,Ta14_CuS8_3_676854_POSCAR,mp-676854,Ta14(CuS8)3,,,,,,,,,,41,737.4568966678316,17.986753577264185,433.3927764143639,0.5876855696551637,58.768556965516375
Cu-Ta-S,Ta22_CuS12_3_686369_POSCAR,mp-686369,Ta22(CuS12)3,,,,,,,,,,61,1138.8231772880774,18.669232414558646,656.2175657530781,0.5762242803274814,57.62242803274814
Cu-Y-O,Y2Cu2O5_2882_POSCAR,mp-2882,Y2Cu2O5,,,,,,,,,,36,487.1820782555275,13.532835507097985,331.005172129121,0.6794280555523811,67.94280555523811
Cu-Y-O,Y2Cu2O5_510475_POSCAR,mp-510475,Y2Cu2O5,,,,,,,,,,36,506.84768382192664,14.07910232838685,331.005172129121,0.6530663603573154,65.30663603573153
Cu-Y-O,Y2CuO4_755924_POSCAR,mp-755924,Y2CuO4,,,,,,,,,,14,180.95706907973067,12.925504934266476,143.82589834768575,0.7948067410636236,79.48067410636236
Cu-Y-O,Y4_Cu2O5_3_1335004_POSCAR,mp-1335004,Y4(Cu2O5)3,,,,,,,,,,100,1439.8895434794956,14.398895434794957,763.1682202703284,0.5300185863049822,53.00185863049822
Cu-Y-O,Y4_Cu2O5_3_1338483_POSCAR,mp-1338483,Y4(Cu2O5)3,,,,,,,,,,100,1579.9764381432879,15.799764381432878,763.1682202703284,0.4830250640744788,48.30250640744788
Cu-Y-O,Y4Cu2O7_755210_POSCAR,mp-755210,Y4Cu2O7,,,,,,,,,,13,176.92835479508267,13.60987344577559,142.6216379189705,0.8060982542009957,80.60982542009957
Cu-Y-O,Y4Cu7O16_530641_POSCAR,mp-530641,Y4Cu7O16,,,,,,,,,,54,621.4227517293499,11.507828735728701,403.26079785203683,0.648931499095917,64.8931499095917
Cu-Y-O,Y6Cu11O24_867628_POSCAR,mp-867628,Y6Cu11O24,,,,,,,,,,41,453.1017071131866,11.051261149102112,307.2626401038889,0.6781317202743036,67.81317202743035
Cu-Y-O,YCuO3_1333124_POSCAR,mp-1333124,YCuO3,,,,,,,,,,30,365.10076537685745,12.170025512561915,251.86666038298665,0.689855196887932,68.98551968879319
Cu-Y-O,YCuO3_1340758_POSCAR,mp-1340758,YCuO3,,,,,,,,,,20,223.45319909981657,11.172659954990829,167.9111069219911,0.7514374714634772,75.14374714634772
Cu-Y-S,Y2_CuS2_3_1352540_POSCAR,mp-1352540,Y2(CuS2)3,,,,,,,,,,44,975.6328000832947,22.173472729165788,461.83345553328434,0.4733681109264216,47.336811092642165
Fe-Cd-O,Cd_FeO2_2_532027_POSCAR,mp-532027,Cd(FeO2)2,,,,,,,,,,84,1036.696282909226,12.341622415586025,439.1144292618503,0.42357094985388266,42.357094985388265
Fe-Cd-O,Cd_FeO2_2_756539_POSCAR,mp-756539,Cd(FeO2)2,,,,,,,,,,28,298.1480220118558,10.648143643280564,146.3714764206169,0.49093559445045204,49.0935594450452
Fe-Cd-O,Cd_FeO2_2_772600_POSCAR,mp-772600,Cd(FeO2)2,,,,,,,,,,28,309.2095959663847,11.04319985594231,146.3714764206169,0.473373007597505,47.3373007597505
Fe-Co-O,Fe19Co5O32_757738_POSCAR,mp-757738,Fe19Co5O32,,,,,,,,,,56,619.4228315312523,11.061121991629506,263.479695857058,0.4253632291946998,42.53632291946998
Fe-Co-O,Fe2Co3O10_778217_POSCAR,mp-778217,Fe2Co3O10,,,,,,,,,,30,343.24509742307555,11.441503247435852,112.89647466133272,0.3289092124225718,32.89092124225718
Fe-Co-O,Fe2CoO4_36738_POSCAR,mp-36738,Fe2CoO4,,,,,,,,,,42,465.25584362615103,11.077520086336929,194.78618381397064,0.41866466909008454,41.86646690900845
Fe-Co-O,Fe2CoO4_532300_POSCAR,mp-532300,Fe2CoO4,,,,,,,,,,56,619.6217469474325,11.064674052632723,259.71491175196087,0.4191507367703713,41.91507367703713
Fe-Co-O,Fe2CoO4_685218_POSCAR,mp-685218,Fe2CoO4,,,,,,,,,,84,931.9485829579212,11.0946259875943,389.5723676279416,0.4180191640953773,41.80191640953773
Fe-Co-O,Fe2CoO4_691111_POSCAR,mp-691111,Fe2CoO4,,,,,,,,,,42,454.3251610606381,10.817265739539002,194.78618381397064,0.42873739010895945,42.873739010895946
Fe-Co-O,Fe3Co7O20_775826_POSCAR,mp-775826,Fe3Co7O20,,,,,,,,,,30,341.95594753248787,11.398531584416263,111.64154662630037,0.3264793241114596,32.64793241114596
Fe-Co-O,Fe7_CoO6_2_1225378_POSCAR,mp-1225378,Fe7(CoO6)2,,,,,,,,,,42,465.8810024025324,11.092404819107914,197.2960398840354,0.42349020214730043,42.34902021473005
Fe-Co-O,FeCo3O8_1178259_POSCAR,mp-1178259,FeCo3O8,,,,,,,,,,48,531.9672616297142,11.08265128395238,177.6225321740542,0.33389748765722294,33.389748765722295
Fe-Co-O,FeCo3O8_776400_POSCAR,mp-776400,FeCo3O8,,,,,,,,,,48,512.2728939011297,10.672351956273536,177.6225321740542,0.3467342002451059,34.673420024510584
Fe-Co-O,FeCo9O20_771048_POSCAR,mp-771048,FeCo9O20,,,,,,,,,,30,338.5207603629729,11.28402534543243,109.13169055623564,0.32237813255299647,32.23781325529965
Fe-Cu-O,Fe13Cu5O24_758556_POSCAR,mp-758556,Fe13Cu5O24,,,,,,,,,,42,429.8483109625657,10.234483594346802,202.3157520241649,0.47066778410997184,47.06677841099719
Fe-Cu-O,Fe13Cu5O24_763652_POSCAR,mp-763652,Fe13Cu5O24,,,,,,,,,,42,462.9200598863776,11.021906187770895,202.3157520241649,0.4370425253851015,43.704252538510154
Fe-Cu-O,Fe2CuO4_38090_POSCAR,mp-38090,Fe2CuO4,,,,,,,,,,42,461.8509734745452,10.996451749393932,202.3157520241649,0.43805418553548964,43.80541855354896
