block,chemsys,metal_1,metal_2,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
d-block,Ti-Cu-O,Ti,Cu,O,Ti4Cu2O_1217206_POSCAR,-0.4296003422442184,10.1833367004,-0.62053742030822,-0.1909370780640016,9.1298880763,17.2063275283,35,local_max_drop,mp-1217206,Ti4Cu2O,,,,,,,,,,28,377.1024992882285,13.467946403151018,356.40626401351903,0.9451177456692197,94.51177456692197
d-block,Ti-Cu-O,Ti,Cu,O,Ti3Cu3O_21457_POSCAR,-0.3956122437604805,9.5803839947,-0.58984967686938,-0.1942374331088994,8.553914281,16.7656719908,35,local_max_drop,mp-21457,Ti3Cu3O,,,,,,,,,,28,348.85652062439823,12.459161450871365,326.3134590171874,0.9353801340251222,93.53801340251222
d-block,Ti-Cu-S,Ti,Cu,S,Ti3CuS6_686094_POSCAR,-0.3193036842542144,8.5564683453,-0.75003668650055,-0.4307330022463356,8.2508801901,14.9738196042,35,local_max_drop,mp-686094,Ti3CuS6,,,,,,,,,,120,2236.2563143050193,18.63546928587516,1082.4027243723883,0.484024446325052,48.4024446325052
d-block,Ti-Cu-S,Ti,Cu,S,Ti16CuS32_767157_POSCAR,-0.1244254929620623,9.6689181545,-0.28073549391895,-0.1563100009568876,9.323599649,16.9206067705,35,local_max_drop,mp-767157,Ti16CuS32,,,,,,,,,,49,963.8909115869017,19.671243093610236,439.32018263670983,0.45577790739144447,45.57779073914445
d-block,Ti-Cu-S,Ti,Cu,S,Ti10Cu7S20_674343_POSCAR,-0.1167392609820659,9.2380463585,-0.27263344827507,-0.155894187293004,8.5781859043,16.1665811274,35,local_max_drop,mp-674343,Ti10Cu7S20,,,,,,,,,,37,649.6901059083601,17.559192051577302,335.9923960124224,0.5171579387724502,51.71579387724502
d-block,Ti-Cu-S,Ti,Cu,S,Ti8Cu3S16_676402_POSCAR,-0.0819179321405122,12.5853084127,-0.20027372022729,-0.1183557880867777,12.1358331122,22.0242897222,35,local_max_drop,mp-676402,Ti8Cu3S16,,,,,,,,,,27,471.2915668020763,17.455243214891716,243.74529989266028,0.5171857870205082,51.71857870205082
d-block,Ti-Cu-S,Ti,Cu,S,Ti2CuS4_559918_POSCAR,-0.0746548354496839,9.3991949884,-0.18567778534064,-0.111022949890956,9.0635094531,16.4485912297,35,local_max_drop,mp-559918,Ti2CuS4,,,,,,,,,,28,490.47158993856885,17.51684249780603,253.37938332238244,0.5166035883018586,51.66035883018586
d-block,Ti-Fe-O,Ti,Fe,O,Ti4Fe2O_505361_POSCAR,-0.5027603407092435,10.0858266758,-0.69103194387309,-0.1882716031638465,9.0424652955,17.0415692108,35,local_max_drop,mp-505361,Ti4Fe2O,,,,,,,,,,28,366.3731192852477,13.084754260187418,356.40626401351903,0.9727958882704799,97.27958882704799
d-block,Ti-Fe-O,Ti,Fe,O,Ti4Fe2O_1217190_POSCAR,-0.4840406224632826,9.9537553331,-0.67726930804954,-0.1932286855862574,8.8872815474,17.4190718329,35,local_max_drop,mp-1217190,Ti4Fe2O,,,,,,,,,,28,391.26399440402366,13.973714085857988,356.40626401351903,0.9109099459979695,91.09099459979694
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe3O_27884_POSCAR,-0.4617887970094632,9.5317194607,-0.66112711774821,-0.1993383207387467,8.8256661674,17.298305688,35,local_max_drop,mp-27884,Ti3Fe3O,,,,,,,,,,28,383.18240287407605,13.685085816931288,326.3134590171874,0.8515877988385149,85.1587798838515
d-block,Ti-Fe-O,Ti,Fe,O,TiFe11O16_531066_POSCAR,-0.207748401416702,6.7964874697,-0.58369282177432,-0.375944420357618,6.2736807413,12.8087648468,35,local_max_drop,mp-531066,TiFe11O16,,,,,,,,,,84,931.2424488425394,11.08621962907785,427.2011077955783,0.4587431643892044,45.874316438920445
d-block,Ti-Fe-O,Ti,Fe,O,TiFeO3_694948_POSCAR,-0.1880500167993598,6.679221453,-0.52001910037408,-0.3319690835747201,6.4489034718,11.2855810757,35,local_max_drop,mp-694948,TiFeO3,,,,,,,,,,80,868.1009410565147,10.851261763206434,486.4663903147674,0.5603799826811819,56.037998268118194
d-block,Ti-Fe-O,Ti,Fe,O,Ti5Fe7O18_530384_POSCAR,-0.1595924759677033,12.2417935307,-0.3920035150927,-0.2324110391249966,10.1311394737,20.6844097588,35,local_max_drop,mp-530384,Ti5Fe7O18,,,,,,,,,,60,622.7530793059085,10.379217988431808,349.8033902379099,0.5617047941822856,56.17047941822856
d-block,Ti-Fe-O,Ti,Fe,O,Ti2FeO5_1101128_POSCAR,-0.1587740407513807,5.461765455,-0.36082816102416,-0.2020541202727792,5.2734287152,9.2285002516,35,local_max_drop,mp-1101128,Ti2FeO5,,,,,,,,,,64,771.3844074296514,12.052881366088304,399.75963944726834,0.51823660887743,51.823660887742996
d-block,Ti-Fe-O,Ti,Fe,O,TiFe5O8_530601_POSCAR,-0.1505045361549825,6.8211509863,-0.46367620104663,-0.3131716648916474,6.2964470643,12.8552460895,35,local_max_drop,mp-530601,TiFe5O8,,,,,,,,,,70,777.911099573282,11.113015708189742,374.80892628568927,0.4818146012973568,48.18146012973568
d-block,Ti-Fe-O,Ti,Fe,O,Ti13_Fe5O14_3_757320_POSCAR,-0.1469707899490351,12.8826330712,-0.44193960746704,-0.2949688175180048,12.4384043446,21.767207603,35,local_max_drop,mp-757320,Ti13(Fe5O14)3,,,,,,,,,,70,763.4255021012592,10.906078601446561,418.13489027633864,0.5477088322638691,54.770883226386914
d-block,Ti-Fe-O,Ti,Fe,O,Ti2FeO5_1101126_POSCAR,-0.1278427383708789,16.554097231,-0.27557925454267,-0.147736516171791,15.412435353,27.970716011,35,local_max_drop,mp-1101126,Ti2FeO5,,,,,,,,,,48,574.0204805949071,11.958760012393897,299.8197295854514,0.5223153872048647,52.23153872048647
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe13O36_530780_POSCAR,-0.1251858121351055,7.5099735383,-0.38052128171758,-0.2553354695824744,6.9920443287,12.6892656336,35,local_max_drop,mp-530780,Ti11Fe13O36,,,,,,,,,,60,654.1219278572676,10.90203213095446,357.3265914869928,0.5462690918457684,54.626909184576846
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe13O36_530435_POSCAR,-0.1247973557079205,7.4761768592,-0.38013640985373,-0.2553390541458095,6.9605784551,12.6321609,35,local_max_drop,mp-530435,Ti11Fe13O36,,,,,,,,,,60,654.784230259168,10.913070504319467,357.3265914869928,0.5457165505430095,54.57165505430095
d-block,Ti-Fe-O,Ti,Fe,O,Ti6Fe8O21_769418_POSCAR,-0.1236940884297067,10.9706636008,-0.43159404343014,-0.3078999550004332,10.592364856,18.536638498,35,local_max_drop,mp-769418,Ti6Fe8O21,,,,,,,,,,70,764.6903975347782,10.924148536211117,410.61168902725575,0.5369646203888432,53.69646203888432
d-block,Ti-Fe-O,Ti,Fe,O,TiFe11O16_759782_POSCAR,-0.1224074539938915,7.8957268,-0.38112444951008,-0.2587169955161885,6.9846814,14.8804082,35,local_max_drop,mp-759782,TiFe11O16,,,,,,,,,,56,634.941846193614,11.338247253457393,284.80073853038573,0.4485461782645539,44.85461782645539
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe9O16_531643_POSCAR,-0.1219129003188933,6.9647631921,-0.35389555372191,-0.2319826534030166,5.9697970218,12.1883355861,35,local_max_drop,mp-531643,Ti3Fe9O16,,,,,,,,,,56,621.7662024196862,11.10296790035154,314.8935435267173,0.5064500809166966,50.645008091669666
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe13O36_531901_POSCAR,-0.1203674860243209,8.0343036174,-0.37867449562551,-0.2583070096011891,7.7572586651,13.575202664,35,local_max_drop,mp-531901,Ti11Fe13O36,,,,,,,,,,60,654.7167606110869,10.911946010184781,357.3265914869928,0.5457727875386575,54.577278753865755
d-block,Ti-Fe-O,Ti,Fe,O,Ti11Fe17O42_757435_POSCAR,-0.1184924434122974,10.916230455,-0.43250415110571,-0.3140117076934126,10.5398087152,18.4446652515,35,local_max_drop,mp-757435,Ti11Fe17O42,,,,,,,,,,70,748.9213317287356,10.698876167553365,403.08848777817286,0.5382254059284484,53.82254059284484
d-block,Ti-Fe-O,Ti,Fe,O,Ti12Fe5O32_773026_POSCAR,-0.110891188805686,12.2413092413,-0.23534880918151,-0.1244576203758239,11.8191951295,20.6835914767,35,local_max_drop,mp-773026,Ti12Fe5O32,,,,,,,,,,49,601.699439110858,12.27958039001751,292.5941670131598,0.4862796073826019,48.62796073826019
d-block,Ti-Fe-O,Ti,Fe,O,Ti8Fe35O64_685232_POSCAR,-0.10914936246989,11.089667033,-0.60020603446189,-0.491056671992,10.2366157228,11.9427183432,35,local_max_drop,mp-685232,Ti8Fe35O64,,,,,,,,,,107,1250.0228579361544,11.682456616225743,551.5238649084936,0.441211023788065,44.1211023788065
d-block,Ti-Fe-O,Ti,Fe,O,Ti5Fe7O18_532110_POSCAR,-0.1053133560499252,8.1012721873,-0.36988118579324,-0.2645678297433147,7.8219179739,13.6883564543,35,local_max_drop,mp-532110,Ti5Fe7O18,,,,,,,,,,60,652.0644478401643,10.867740797336072,349.8033902379099,0.5364552405771624,53.645524057716244
d-block,Ti-Fe-O,Ti,Fe,O,Ti7Fe13O30_685365_POSCAR,-0.1033200270238202,7.470694072,-0.30074562154007,-0.1974255945162498,6.1826433699,12.6228968802,35,local_max_drop,mp-685365,Ti7Fe13O30,,,,,,,,,,50,536.0381762675936,10.720763525351872,281.47189019948115,0.5250967238179853,52.50967238179853
d-block,Ti-Fe-O,Ti,Fe,O,Ti9Fe11O30_757488_POSCAR,-0.0983191422069324,10.4994975882,-0.31366094257557,-0.2153418003686375,10.1374459472,17.7405304076,35,local_max_drop,mp-757488,Ti9Fe11O30,,,,,,,,,,50,545.3267034524364,10.906534069048728,296.518292697647,0.5437443111081932,54.37443111081932
d-block,Ti-Fe-O,Ti,Fe,O,Ti_FeO2_2_531655_POSCAR,-0.0975019472443351,7.6673461343,-0.36150888583344,-0.2640069385891048,7.0539584435,15.0279984232,35,local_max_drop,mp-531655,Ti(FeO2)2,,,,,,,,,,56,649.3198212429103,11.594996807909112,329.9399460248831,0.5081316405732402,50.81316405732402
d-block,Ti-Fe-O,Ti,Fe,O,Ti9Fe11O30_685183_POSCAR,-0.0934212139917121,7.4806287427,-0.3167509361262,-0.2233297221344878,7.2226760274,12.639683048,35,local_max_drop,mp-685183,Ti9Fe11O30,,,,,,,,,,50,540.5785630141188,10.811571260282376,296.518292697647,0.5485202577111858,54.85202577111858
d-block,Ti-Fe-O,Ti,Fe,O,Ti4_Fe2O5_3_685351_POSCAR,-0.0864892171326935,7.5598953815,-0.30738287546686,-0.2208936583341664,7.0385232862,12.7736163342,35,local_max_drop,mp-685351,Ti4(Fe2O5)3,,,,,,,,,,50,542.6014759695015,10.85202951939003,288.9950914485641,0.5326102199265081,53.26102199265081
d-block,Ti-Fe-O,Ti,Fe,O,Ti4_Fe2O5_3_759740_POSCAR,-0.0840870592176763,10.5145025346,-0.30473717512854,-0.2206501159108636,10.1519334817,17.765883593,35,local_max_drop,mp-759740,Ti4(Fe2O5)3,,,,,,,,,,50,542.7393967814818,10.854787935629636,288.9950914485641,0.5324748731386447,53.247487313864475
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe9O16_530877_POSCAR,-0.0811927504466228,7.5913209869,-0.34555939588758,-0.2643666454409571,6.984015308,14.8789891344,35,local_max_drop,mp-530877,Ti3Fe9O16,,,,,,,,,,56,643.8702244960662,11.497682580286895,314.8935435267173,0.4890636832494825,48.906368324948254
d-block,Ti-Fe-O,Ti,Fe,O,Ti7_Fe3O8_3_757103_POSCAR,-0.0801443064618289,8.0771306603,-0.2518432422417,-0.1716989357798711,7.7986089133,13.6475655984,35,local_max_drop,mp-757103,Ti7(Fe3O8)3,,,,,,,,,,40,430.54266861457893,10.763566715364473,235.709993908301,0.54747185608056,54.747185608056
d-block,Ti-Fe-O,Ti,Fe,O,Ti7_Fe3O8_3_677097_POSCAR,-0.0785182082170137,7.4626141446,-0.24955357022761,-0.1710353620105962,7.2052826224,12.6092445892,35,local_max_drop,mp-677097,Ti7(Fe3O8)3,,,,,,,,,,40,434.3237591604444,10.85809397901111,235.709993908301,0.5427057326173742,54.27057326173742
d-block,Ti-Fe-O,Ti,Fe,O,Ti_FeO2_2_780585_POSCAR,-0.0742028568485596,8.3732546706,-0.18629863838137,-0.1120957815328104,6.9295900722,14.147913064,35,local_max_drop,mp-780585,Ti(FeO2)2,,,,,,,,,,28,304.8408395941034,10.88717284264655,164.96997301244159,0.5411675588877779,54.11675588877779
d-block,Ti-Fe-O,Ti,Fe,O,Ti7_Fe3O8_3_1101106_POSCAR,-0.073749318712199,10.1054053915,-0.25040412731697,-0.1766548086047709,9.7569431366,17.0746504891,35,local_max_drop,mp-1101106,Ti7(Fe3O8)3,,,,,,,,,,40,435.2114556449984,10.88028639112496,235.709993908301,0.541598781123467,54.1598781123467
d-block,Ti-Fe-O,Ti,Fe,O,Ti7Fe13O30_1101107_POSCAR,-0.068688620748374,7.4610921064,-0.29740863138911,-0.2287200106407359,7.2038130682,12.6066728694,35,local_max_drop,mp-1101107,Ti7Fe13O30,,,,,,,,,,50,540.1328904582771,10.802657809165542,281.47189019948115,0.5211159978809393,52.11159978809393
d-block,Ti-Fe-O,Ti,Fe,O,Ti7Fe13O30_673704_POSCAR,-0.068423150617556,7.9638733801,-0.29579083967228,-0.227367689054724,7.6892570567,13.4561998492,35,local_max_drop,mp-673704,Ti7Fe13O30,,,,,,,,,,50,541.5297218762619,10.830594437525237,281.47189019948115,0.5197718219865257,51.97718219865257
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe5O12_685374_POSCAR,-0.0644756364348298,8.0224650574,-0.24372318001753,-0.1792475435827001,7.7458283313,13.5551995797,35,local_max_drop,mp-685374,Ti3Fe5O12,,,,,,,,,,40,428.2957783002087,10.707394457505218,228.18679265921807,0.5327785241424288,53.27785241424288
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe5O12_698576_POSCAR,-0.0617134264324969,8.0854241768,-0.24084746484921,-0.179134038416713,7.8066164465,13.6615787815,35,local_max_drop,mp-698576,Ti3Fe5O12,,,,,,,,,,40,433.3751762314447,10.834379405786118,228.18679265921807,0.5265340637262402,52.653406372624026
d-block,Ti-Fe-O,Ti,Fe,O,Ti_FeO2_3_674221_POSCAR,-0.0542226071916381,6.380372819,-0.29628494762892,-0.2420623404372818,6.1251579063,6.8908026445,35,local_max_drop,mp-674221,Ti(FeO2)3,,,,,,,,,,50,532.1561613146375,10.64312322629275,266.4254877013154,0.5006528291303409,50.065282913034096
d-block,Ti-Fe-O,Ti,Fe,O,Ti3Fe9O16_760003_POSCAR,-0.051627847770755,7.66092875,-0.3439112852766,-0.2922834375058449,7.04805445,8.27380305,35,local_max_drop,mp-760003,Ti3Fe9O16,,,,,,,,,,56,645.9011875408713,11.53394977751556,314.8935435267173,0.4875258779529515,48.75258779529515
d-block,Ti-Fe-S,Ti,Fe,S,Ti3FeS6_16335_POSCAR,-0.0553530618622368,8.309857066,-0.13449788875927,-0.0791448268970331,8.0130764565,14.5422498655,35,local_max_drop,mp-16335,Ti3FeS6,,,,,,,,,,20,353.7508883814277,17.687544419071386,180.40045406206468,0.509964667191309,50.99646671913089
d-block,Ti-Hf-O,Ti,Hf,O,HfTiO4_753197_POSCAR,-0.0664943000051836,6.916693892,-0.13901961603191,-0.0725253160267263,5.9626671482,11.6868276105,35,local_max_drop,mp-753197,HfTiO4,,,,,,,,,,24,275.9192354984873,11.496634812436971,177.69449558977263,0.6440090893581315,64.40090893581315
d-block,Ti-Mn-O,Ti,Mn,O,Ti3Mn3O_504732_POSCAR,-0.5482996504240987,9.8319117721,-0.74469269681523,-0.1963930463911313,8.7394771307,17.8430991419,35,local_max_drop,mp-504732,Ti3Mn3O,,,,,,,,,,28,420.53845970325676,15.019230703687741,345.6983925923805,0.8220375202694056,82.20375202694056
d-block,Ti-Mn-O,Ti,Mn,O,Ti4Mn2O_1217173_POSCAR,-0.5367393271513179,10.1929977382,-0.72810450387778,-0.1913651767264621,9.1008908377,17.8377460419,35,local_max_drop,mp-1217173,Ti4Mn2O,,,,,,,,,,28,420.1600765896044,15.005717021057299,369.32955306364795,0.879021053264883,87.9021053264883
d-block,Ti-Mn-O,Ti,Mn,O,TiMn2O4_530557_POSCAR,-0.2472323355967243,7.5346674022,-0.55448415101709,-0.3072518154203656,6.4582863447,13.1856679538,35,local_max_drop,mp-530557,TiMn2O4,,,,,,,,,,70,823.9495925404724,11.770708464863892,444.73315515642554,0.539757722053343,53.9757722053343
d-block,Ti-Mn-O,Ti,Mn,O,TiMn4O10_777945_POSCAR,-0.1678754946990682,8.4175615485,-0.30678428532459,-0.1389087906255217,7.5467793193,14.2227764095,35,local_max_drop,mp-777945,TiMn4O10,,,,,,,,,,60,706.0978775803902,11.76829795967317,296.79146883964205,0.42032624408483926,42.032624408483926
d-block,Ti-Mn-O,Ti,Mn,O,TiMn9O20_771265_POSCAR,-0.1603085895293811,8.0962326928,-0.30722539105248,-0.1469168015230988,7.5179303576,14.1684072124,35,local_max_drop,mp-771265,TiMn9O20,,,,,,,,,,60,698.3848333856823,11.639747223094705,284.9758886040084,0.40804993891760355,40.804993891760354
d-block,Ti-Mn-O,Ti,Mn,O,Ti2MnO4_1286093_POSCAR,-0.1564505138176692,8.1930097918,-0.27319093827427,-0.1167404244566007,7.0225798216,14.3377671357,35,local_max_drop,mp-1286093,Ti2MnO4,,,,,,,,,,28,324.2281757032043,11.579577703685867,201.52442253383745,0.6215512334693306,62.15512334693306
d-block,Ti-Mn-O,Ti,Mn,O,TiMn3O8_774302_POSCAR,-0.1388493142080997,11.99948805,-0.24869434832442,-0.1098450341163203,10.7581617,20.27499705,35,local_max_drop,mp-774302,TiMn3O8,,,,,,,,,,48,566.7403655861926,11.807090949712347,242.1594071659671,0.42728455898054135,42.728455898054136
d-block,Ti-Mn-O,Ti,Mn,O,TiMn9O20_803475_POSCAR,-0.1021420423967729,9.0011608019,-0.21924264265887,-0.117100600262097,8.1300807243,14.2276412675,35,local_max_drop,mp-803475,TiMn9O20,,,,,,,,,,60,698.3844619619292,11.63974103269882,284.9758886040084,0.4080501559319388,40.80501559319388
d-block,Ti-Mn-O,Ti,Mn,O,TiMn2O4_540763_POSCAR,-0.092359084089981,7.6852577,-0.22787430021057,-0.1355152161205889,7.377847392,15.063105092,35,local_max_drop,mp-540763,TiMn2O4,,,,,,,,,,28,324.7617186889428,11.598632810319385,177.89326206257013,0.5477654902822969,54.776549028229695
d-block,Ti-Mn-O,Ti,Mn,O,Ti3MnO8_782664_POSCAR,-0.0817833072732586,8.6091444499,-0.14004461368628,-0.0582613064130213,7.7185433,14.5464854499,35,local_max_drop,mp-782664,Ti3MnO8,,,,,,,,,,24,272.1124356575142,11.338018152396424,144.71086405425098,0.5318054050142228,53.18054050142228
d-block,Ti-Mn-O,Ti,Mn,O,TiMnO3_556925_POSCAR,-0.0810075527669049,7.5485521,-0.16521815168214,-0.084210598915235,5.9867827,12.7544501,35,local_max_drop,mp-556925,TiMnO3,,,,,,,,,,20,212.50152766800994,10.625076383400497,128.0782421037564,0.6027168063650459,60.271680636504584
d-block,Ti-Mn-O,Ti,Mn,O,Ti2MnO4_561097_POSCAR,-0.0787232184042446,7.4209940023,-0.13693421166015,-0.0582109932559053,6.360852002,12.986739504,35,local_max_drop,mp-561097,Ti2MnO4,,,,,,,,,,14,162.14186528020312,11.581561805728795,100.76221126691887,0.6214447520557884,62.14447520557884
d-block,Ti-Mn-O,Ti,Mn,O,Ti5Mn3O16_776100_POSCAR,-0.0782519142541107,8.4956920971,-0.13802314286939,-0.0597712286152792,7.6168273974,14.354790095,35,local_max_drop,mp-776100,Ti5Mn3O16,,,,,,,,,,24,269.7078806066976,11.237828358612399,138.8030739364342,0.514642262673979,51.4642262673979
d-block,Ti-Mn-O,Ti,Mn,O,TiMn3O8_756589_POSCAR,-0.0695152862452537,8.429785656,-0.12456133519923,-0.0550460489539763,7.557738864,14.243430936,35,local_max_drop,mp-756589,TiMn3O8,,,,,,,,,,24,282.76767842682483,11.781986601117701,121.07970358298381,0.42819499122604654,42.819499122604654
d-block,Ti-Mn-O,Ti,Mn,O,Ti3Mn5O16_1101292_POSCAR,-0.0688179920030435,8.5030172242,-0.13013345348851,-0.0613154614854664,7.6233947528,14.3671670341,35,local_max_drop,mp-1101292,Ti3Mn5O16,,,,,,,,,,24,264.5549451294602,11.023122713727508,126.98749370080066,0.4800042336712293,48.00042336712293
d-block,Ti-Mn-O,Ti,Mn,O,TiMn3O8_755307_POSCAR,-0.0658669586486653,8.390552339,-0.1284896118228,-0.0626226531741346,7.522564166,14.177140159,35,local_max_drop,mp-755307,TiMn3O8,,,,,,,,,,24,262.0291772027449,10.917882383447704,121.07970358298381,0.4620848138957383,46.208481389573834
d-block,Ti-Nb-O,Ti,Nb,O,Ti15NbO32_1099073_POSCAR,-0.1565836141755127,11.0870509,-0.26604456571727,-0.1094609515417572,10.3224267,18.7332929,35,local_max_drop,mp-1099073,Ti15NbO32,,,,,,,,,,48,566.7567149976325,11.807431562450676,314.3721229220255,0.5546861900407104,55.46861900407104
d-block,Ti-Nb-O,Ti,Nb,O,Ti5Nb2O14_758324_POSCAR,-0.1517707996782269,6.860831832,-0.28105401386951,-0.129283214191283,6.387671016,11.592439992,35,local_max_drop,mp-758324,Ti5Nb2O14,,,,,,,,,,42,471.61077436895204,11.228827961165525,279.1982148763231,0.5920098310941044,59.200983109410444
d-block,Ti-Nb-O,Ti,Nb,O,TiNb2O7_759307_POSCAR,-0.1100210039981824,11.3525844875,-0.2435003213411,-0.1334793173429176,10.5957455217,18.542554663,35,local_max_drop,mp-759307,TiNb2O7,,,,,,,,,,60,835.8254003048736,13.93042333841456,375.2408743316068,0.4489464835535446,44.89464835535446
d-block,Ti-Nb-O,Ti,Nb,O,TiNb3O6_29699_POSCAR,-0.0998266219899319,9.2752675134,-0.17191303985713,-0.072086417867198,8.315757081,15.6720037296,35,local_max_drop,mp-29699,TiNb3O6,,,,,,,,,,20,266.3836038523538,13.31918019261769,159.624808628561,0.599229105395822,59.9229105395822
d-block,Ti-Nb-O,Ti,Nb,O,Ti3NbO8_776082_POSCAR,-0.090066261143931,8.662953167,-0.15662920180428,-0.0665629406603489,8.065508121,14.637403627,35,local_max_drop,mp-776082,Ti3NbO8,,,,,,,,,,24,290.6158213652466,12.108992556885275,159.16491297439708,0.5476815137822737,54.76815137822737
d-block,Ti-Nb-O,Ti,Nb,O,Ti3NbO8_1101284_POSCAR,-0.0858401649372925,14.3507169018,-0.15935861707482,-0.0735184521375274,13.3610122879,24.247763041,35,local_max_drop,mp-1101284,Ti3NbO8,,,,,,,,,,24,266.89179319806044,11.120491383252519,159.16491297439708,0.5963649577500526,59.63649577500526
d-block,Ti-Nb-O,Ti,Nb,O,Ti3NbO8_758428_POSCAR,-0.085628291457815,6.8511947989,-0.15858966934168,-0.0729613778838649,6.3786986058,11.5761567291,35,local_max_drop,mp-758428,Ti3NbO8,,,,,,,,,,24,268.2011055122086,11.175046063008692,159.16491297439708,0.5934536051610416,59.345360516104165
d-block,Ti-Nb-O,Ti,Nb,O,Ti5NbO12_758848_POSCAR,-0.065758457166721,7.6502099713,-0.11737260994676,-0.0516141527800389,7.1226092836,12.9262168481,35,local_max_drop,mp-758848,Ti5NbO12,,,,,,,,,,18,198.42002155688292,11.02333453093794,118.71406755966986,0.5982968181748584,59.829681817485834
d-block,Ti-Nb-O,Ti,Nb,O,TiNbO4_756350_POSCAR,-0.0642326022887839,7.7604439905,-0.12458655767127,-0.060353955382486,7.2252409567,13.1124743287,35,local_max_drop,mp-756350,TiNbO4,,,,,,,,,,18,208.0499045727326,11.558328031818478,121.35253624418233,0.5832857097118179,58.32857097118179
d-block,Ti-Nb-O,Ti,Nb,O,TiNb2O7_1217062_POSCAR,-0.0573529939518753,13.6669989186,-0.12439917801638,-0.0670461840645046,12.7558656574,22.3227649004,35,local_max_drop,mp-1217062,TiNb2O7,,,,,,,,,,30,410.22615203307106,13.674205067769035,187.6204371658034,0.45735854780579194,45.735854780579196
d-block,Ti-Nb-O,Ti,Nb,O,TiNb2O7_1216971_POSCAR,-0.0561233839544401,13.5850471501,-0.12426015824648,-0.0681367742920398,12.6793773401,22.1889103452,35,local_max_drop,mp-1216971,TiNb2O7,,,,,,,,,,30,409.720416190496,13.657347206349867,187.6204371658034,0.457923085479272,45.7923085479272
d-block,Ti-Nb-S,Ti,Nb,S,Ti_NbS2_4_1192454_POSCAR,-0.100462310064405,9.7156741774,-0.23801507566906,-0.1375527656046549,9.0456276824,16.4161391274,35,local_max_drop,mp-1192454,Ti(NbS2)4,,,,,,,,,,26,478.39546670199036,18.399825642384243,259.7114936991539,0.5428803401704002,54.28803401704002
d-block,Ti-Nb-S,Ti,Nb,S,Ti_NbS2_3_1188929_POSCAR,-0.0857478063619168,8.4285657709,-0.18622882265766,-0.1004810162957431,7.2660049749,14.2413697509,35,local_max_drop,mp-1188929,Ti(NbS2)3,,,,,,,,,,20,366.8739876550927,18.343699382754636,203.3622626137679,0.5543109336085005,55.43109336085005
d-block,Ti-Ni-O,Ti,Ni,O,Ti4Ni2O_540679_POSCAR,-0.5654934752935433,9.7444386021,-0.75916907926073,-0.1936756039671866,8.700391609,17.0527675536,35,local_max_drop,mp-540679,Ti4Ni2O,,,,,,,,,,28,367.0958464610935,13.110565945039054,343.22518005902714,0.9349742945005064,93.49742945005065
d-block,Ti-Ni-O,Ti,Ni,O,Ti3Ni3O_504735_POSCAR,-0.5502513196921284,9.4209163575,-0.74706338280252,-0.1968120631103917,8.411532462,16.4866036256,35,local_max_drop,mp-504735,Ti3Ni3O,,,,,,,,,,28,331.7328225900046,11.847600806785879,306.54183308544947,0.9240624147231605,92.40624147231605
d-block,Ti-Ni-O,Ti,Ni,O,Ti4Ni2O_1217223_POSCAR,-0.5376940147995002,10.0237081748,-0.72862983174227,-0.1909358169427698,8.6411277369,16.9366103643,35,local_max_drop,mp-1217223,Ti4Ni2O,,,,,,,,,,28,359.64526212741714,12.844473647407755,343.22518005902714,0.9543436719525792,95.43436719525792
d-block,Ti-Ni-O,Ti,Ni,O,Ti4_Ni5O8_3_766093_POSCAR,-0.1908303920005944,7.3623445124,-0.41724316333068,-0.2264127713300855,6.7733569514,14.4301952443,35,local_max_drop,mp-766093,Ti4(Ni5O8)3,,,,,,,,,,43,430.90749991240705,10.021104649125745,217.3281080355461,0.504349792193739,50.4349792193739
d-block,Ti-Ni-O,Ti,Ni,O,TiNiO3_531689_POSCAR,-0.1538650276849721,6.5348461907,-0.43690071659837,-0.2830356889133978,6.3095066669,11.041636667,35,local_max_drop,mp-531689,TiNiO3,,,,,,,,,,60,624.0954123305644,10.401590205509406,345.07816680433774,0.5529253379955312,55.29253379955313
d-block,Ti-Ni-O,Ti,Ni,O,TiNiO3_698587_POSCAR,-0.1277269745917068,7.3407550801,-0.36119705531155,-0.2334700807198431,7.0876255945,12.4033447905,35,local_max_drop,mp-698587,TiNiO3,,,,,,,,,,50,516.7503734090112,10.335007468180224,287.5651390036148,0.5564875301522136,55.64875301522137
