block,chemsys,ligand,source,delta_E,dip_x,dip_y,baseline_y,left_anchor,right_anchor,n_points,dip_method,metal
d-block,Zn-S,S,ZnS_555583_POSCAR,-0.0798494577223513,5.142357036,-0.27125373727657,-0.1914042795542186,4.7614417,9.332425732,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_554829_POSCAR,-0.0798284925767155,5.1422538825,-0.27118450762347,-0.1913560150467545,4.7613461875,9.3322385275,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555381_POSCAR,-0.0798279335903031,5.140399779,-0.27135078536212,-0.1915228517718168,4.759629425,9.328873673,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_553916_POSCAR,-0.079827754153524,5.14036044,-0.27133264388092,-0.1915048897273959,4.759593,9.32880228,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555543_POSCAR,-0.0798275734459177,5.141346264,-0.27133047445355,-0.1915029010076323,4.7605058,9.330591368,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555594_POSCAR,-0.0798272656767434,5.140809315,-0.27133404383616,-0.1915067781594165,4.760008625,9.329616905,35,local_max_drop,Zn
d-block,Cu-S,S,Cu9S5_684710_POSCAR,-0.0798072845307308,9.0955301419,-0.25064813549698,-0.1708408509662491,8.1210090552,15.9171777483,35,local_max_drop,Cu
d-block,Zn-S,S,ZnS_554115_POSCAR,-0.0798067765121011,5.1435339389,-0.27100182403789,-0.1911950475257889,4.7625314249,9.3345615929,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555664_POSCAR,-0.0798053377350661,5.1418520685,-0.2712720710719,-0.1914667333368338,4.7609741375,9.3315093095,35,local_max_drop,Zn
d-block,Fe-S,S,Fe7S8_556435_POSCAR,-0.0796915980967958,9.21487,-0.31960388311789,-0.2399122850210941,8.8857675,16.1260225,35,local_max_drop,Fe
d-block,V-O,O,V5O14_1204545_POSCAR,-0.0795941612428575,16.3196843443,-0.15824072247284,-0.0786465612299824,15.2668014834,25.7956300926,35,local_max_drop,V
d-block,Mn-O,O,MnO_1232659_POSCAR,-0.0789162254936269,3.9432566119,-0.12457054999797,-0.045654324504343,3.6277960829,7.7287829593,35,local_max_drop,Mn
d-block,V-O,O,V2O5_1245275_POSCAR,-0.0788798732854856,20.1739129168,-0.1676537231544,-0.0887738498689143,18.872370148,31.8877978362,35,local_max_drop,V
d-block,V-O,O,V2O5_1244920_POSCAR,-0.0787507923379989,19.1796252158,-0.1752451043596,-0.096494312021601,17.9422300406,30.3161817928,35,local_max_drop,V
d-block,V-S,S,V7S8_1207843_POSCAR,-0.0784669388564986,9.254796941,-0.14889234618017,-0.0704254073236713,8.616535083,15.637415521,35,local_max_drop,V
d-block,V-S,S,V7S8_1216463_POSCAR,-0.0783090267218318,7.5105322784,-0.14884681022374,-0.0705377835019081,6.9925645351,12.6902097118,35,local_max_drop,V
d-block,V-O,O,V2O5_1245221_POSCAR,-0.0782155242889145,18.7817378119,-0.17400920368776,-0.0957936793988454,17.5700127918,29.687262993,35,local_max_drop,V
d-block,Ti-O,O,Ti3O5_556480_POSCAR,-0.0781736698269578,7.6005197209,-0.12064661296407,-0.0424729431371121,7.076345947,12.8422574594,35,local_max_drop,Ti
d-block,Ti-O,O,Ti3O5_8057_POSCAR,-0.0779804394506183,5.4686062845,-0.12027485273454,-0.0422944132839216,5.0914610235,9.2400588944,35,local_max_drop,Ti
d-block,Cr-S,S,Cr5S6_1311_POSCAR,-0.0778235888529349,8.025549201,-0.21882935513062,-0.141005766277685,7.431064075,14.564885587,35,local_max_drop,Cr
d-block,Fe-O,O,Fe8O9_763787_POSCAR,-0.0777630544878714,6.4025308414,-0.1644931304591,-0.0867300759712285,5.8903283741,12.5489604492,35,local_max_drop,Fe
d-block,V-O,O,V2O5_1244996_POSCAR,-0.0775455110869739,19.7556454533,-0.16441323667869,-0.086867725591716,18.4810876822,31.226665394,35,local_max_drop,V
d-block,V-O,O,V2O5_1245000_POSCAR,-0.0771886774736536,19.8015431981,-0.16417155158296,-0.0869828741093064,18.5240242821,31.2992134421,35,local_max_drop,V
d-block,V-O,O,V4O9_27412_POSCAR,-0.0771465325994107,5.5553565,-0.16636763379695,-0.0892211011975392,5.1849994,9.07374895,35,local_max_drop,V
d-block,Fe-O,O,Fe5O8_510746_POSCAR,-0.0769670876540097,11.3665491,-0.26584455435974,-0.1888774667057302,10.1035992,20.6281817,35,local_max_drop,Fe
d-block,Rh-O,O,Rh2O3_1179690_POSCAR,-0.0768288043646811,3.9812435,-0.2006161969243,-0.1237873925596188,3.82811875,7.50311275,35,local_max_drop,Rh
d-block,V-O,O,V6O13_554064_POSCAR,-0.0768244921522705,5.647968,-0.14837613558157,-0.0715516434292994,5.2714368,9.2250144,35,local_max_drop,V
d-block,Ti-O,O,Ti4O5_10734_POSCAR,-0.0767316696492443,5.5008270422,-0.10990566943229,-0.0331739997830457,5.12145966,9.2945008644,35,local_max_drop,Ti
d-block,V-O,O,V2O5_1245240_POSCAR,-0.0766053412203347,18.6995671933,-0.17058175076268,-0.0939764095423452,17.4931435035,29.5573804024,35,local_max_drop,V
d-block,Nb-O,O,Nb2O5_1364247_POSCAR,-0.0764474279097878,5.7473204262,-0.1959696334873,-0.1195222055775122,5.3641657311,9.3872900295,35,local_max_drop,Nb
d-block,Ti-S,S,Ti2S3_1217192_POSCAR,-0.0762136315057669,8.1025801913,-0.15107884547058,-0.0748652139648131,7.8132023273,14.1795153347,35,local_max_drop,Ti
d-block,Nb-S,S,Nb3S4_12627_POSCAR,-0.0758806840318891,14.0282615965,-0.14673216623859,-0.0708514822067008,12.0933289625,23.7029247665,35,local_max_drop,Nb
d-block,Ni-O,O,Ni4O3_1094096_POSCAR,-0.0758750014157261,5.20504875,-0.1191686925992,-0.0432936911834738,4.5804429,10.20189555,35,local_max_drop,Ni
d-block,V-O,O,V2O5_1244978_POSCAR,-0.0755658045792557,19.5484606602,-0.18010186827986,-0.1045360637006042,18.2872696499,30.8991797532,35,local_max_drop,V
d-block,Zr-O,O,ZrO2_776386_POSCAR,-0.0754782074373283,4.7659122,-0.13949702990947,-0.0640188224721416,4.6015704,8.0527482,35,local_max_drop,Zr
d-block,Co-O,O,CoO2_1359404_POSCAR,-0.0751092504931749,7.6587476265,-0.1689489031644,-0.093839652671225,7.0914329875,13.8992086555,35,local_max_drop,Co
d-block,Cr-O,O,CrO2_1358572_POSCAR,-0.0748886432548826,7.1874900487,-0.18443893496864,-0.1095502917137574,6.6740979023,12.5781075852,35,local_max_drop,Cr
d-block,Co-S,S,Co3S_1183733_POSCAR,-0.0743776709351193,6.958500048,-0.1416250117928,-0.0672473408576806,6.4430556,12.628388976,35,local_max_drop,Co
d-block,Fe-O,O,Fe3O4_715811_POSCAR,-0.0737251181426455,7.8092469,-0.20310652236351,-0.1293814042208644,7.2085356,14.71742685,35,local_max_drop,Fe
d-block,V-O,O,VO2_1285335_POSCAR,-0.0735700155575253,4.3719688794,-0.12775240348426,-0.0541823879267346,4.0704537843,7.3871198307,35,local_max_drop,V
d-block,V-O,O,VO2_1284510_POSCAR,-0.0735567653456228,4.3741888184,-0.12764317598902,-0.0540864106433972,4.072520624,7.3908707621,35,local_max_drop,V
d-block,Fe-O,O,Fe3O4_715558_POSCAR,-0.0735518302113479,7.8219518,-0.20314333493611,-0.129591504724762,7.2202632,14.7413707,35,local_max_drop,Fe
d-block,Cr-O,O,Cr2O3_1043379_POSCAR,-0.0735458403858461,6.9798066525,-0.17057275719949,-0.0970269168136438,6.4627839375,12.6670565175,35,local_max_drop,Cr
d-block,V-O,O,V3O7_764115_POSCAR,-0.0733605713125682,16.938223455,-0.14791909411129,-0.0745585227987218,15.845434845,26.773320945,35,local_max_drop,V
d-block,V-S,S,V11S16_1100973_POSCAR,-0.0732435221203235,14.4513424896,-0.15248757918693,-0.0792440570666064,13.45469818,24.4177855859,35,local_max_drop,V
d-block,Zn-S,S,ZnS_556000_POSCAR,-0.0731784379475573,5.143151862,-0.24859902648034,-0.1754205885327826,4.76217765,9.333868194,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_556784_POSCAR,-0.0731572320679636,5.141954331,-0.24864082341104,-0.1754835913430763,4.761068825,9.331694897,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_556543_POSCAR,-0.0731562929642424,5.143827159,-0.24850959387744,-0.1753533009131976,4.762802925,9.335093733,35,local_max_drop,Zn
d-block,V-O,O,VO2_1274771_POSCAR,-0.0729977970051916,4.3807420221,-0.12685551885936,-0.0538577218541683,4.0786218827,7.4019434167,35,local_max_drop,V
d-block,Ni-O,O,Ni5O6_754806_POSCAR,-0.0728981071368301,6.4677513107,-0.12628745524423,-0.0533893481073998,5.7214723134,12.1892236241,35,local_max_drop,Ni
d-block,Rh-O,O,Rh2O3_1716_POSCAR,-0.0728633001377654,7.004331684,-0.19746616567793,-0.1246028655401645,6.4854923,12.711564908,35,local_max_drop,Rh
d-block,V-O,O,VO2_1273390_POSCAR,-0.0728181894963851,4.3976168994,-0.12665298036078,-0.0538347908643948,4.0943329753,7.4304561404,35,local_max_drop,V
d-block,Zr-O,O,Zr2O_10735_POSCAR,-0.072585899677223,6.8268886,-0.11323111495126,-0.0406452152740369,6.3392537,11.94705505,35,local_max_drop,Zr
d-block,Mo-S,S,MoS2_990083_POSCAR,-0.072560007486092,4.58632245,-0.31376257782807,-0.2412025703419779,4.27002435,7.74930345,35,local_max_drop,Mo
d-block,V-O,O,VO2_1289705_POSCAR,-0.0725449165563999,4.3632718134,-0.12605053218895,-0.05350561563255,4.0623565159,7.3724247882,35,local_max_drop,V
d-block,Ni-O,O,Ni3O4_754800_POSCAR,-0.0724682875379509,12.6503694514,-0.1326871789778,-0.060218891439849,11.1907114378,23.8410808892,35,local_max_drop,Ni
d-block,V-O,O,VO2_1342978_POSCAR,-0.0721801190295665,7.5712968,-0.11731623959492,-0.0451361205653534,7.0491384,12.7928808,35,local_max_drop,V
d-block,Ti-O,O,TiO2_1102255_POSCAR,-0.0720286480590409,4.4341164,-0.1184388337989,-0.046410185739859,4.2757551,7.7597037,35,local_max_drop,Ti
d-block,Fe-O,O,Fe3O4_1271821_POSCAR,-0.0718528003539081,6.8228419829,-0.20254731449272,-0.1306945141388119,6.0355909849,12.8584329678,35,local_max_drop,Fe
d-block,Mn-O,O,MnO2_755489_POSCAR,-0.0716429387775884,7.9045869352,-0.14028637731148,-0.0686434385338915,7.3399735827,13.8330271365,35,local_max_drop,Mn
d-block,Cr-O,O,Cr3O_20609_POSCAR,-0.0716424228569324,6.2615892,-0.14636588050573,-0.0747234576487975,6.00068965,12.78407795,35,local_max_drop,Cr
d-block,Fe-O,O,Fe3O4_1271978_POSCAR,-0.0714147390968078,7.5405899642,-0.20182442769952,-0.1304096886027121,6.6705218914,14.2111118556,35,local_max_drop,Fe
d-block,Cr-O,O,CrO2_1040967_POSCAR,-0.0714138964059173,8.3506360986,-0.18125174095706,-0.1098378445511426,7.7541620916,14.6136131726,35,local_max_drop,Cr
d-block,V-O,O,VO2_1446045_POSCAR,-0.0713925676438756,15.6087657,-0.11609212261897,-0.0446995549750943,14.5322991,26.3734317,35,local_max_drop,V
d-block,V-O,O,V3O7_622640_POSCAR,-0.0713924625383806,17.6269217463,-0.16120238445694,-0.0898099219185594,15.9210906095,27.8619085667,35,local_max_drop,V
d-block,Fe-O,O,Fe3O4_1271729_POSCAR,-0.0713533142805052,7.5534213822,-0.20155905365473,-0.1302057393742247,6.6818727612,14.2352941434,35,local_max_drop,Fe
d-block,V-O,O,VO2_2214803_POSCAR,-0.0711979664893988,7.6060969341,-0.11576141267518,-0.0445634461857811,7.0815385248,12.8516810265,35,local_max_drop,V
d-block,Nb-O,O,Nb2O5_1201852_POSCAR,-0.0711292662668138,5.7109627894,-0.18805534975236,-0.1169260834855461,5.5205973631,9.3279058894,35,local_max_drop,Nb
d-block,Ni-O,O,Ni4O_1094082_POSCAR,-0.0711053207466718,5.0214138,-0.11125368296011,-0.0401483622134381,4.2488886,9.4634337,35,local_max_drop,Ni
d-block,Co-O,O,CoO2_1356781_POSCAR,-0.070898439215934,7.63163937,-0.16654330117843,-0.095644861962496,7.06633275,13.85001219,35,local_max_drop,Co
d-block,V-O,O,V6O13_1196958_POSCAR,-0.0708787477345246,5.6293065,-0.14026491114371,-0.0693861634091853,5.2540194,9.19453395,35,local_max_drop,V
d-block,Nb-O,O,Nb2O5_680944_POSCAR,-0.0708580504887527,5.7486203467,-0.18992939208418,-0.1190713415954272,5.5569996685,9.389413233,35,local_max_drop,Nb
d-block,Fe-O,O,Fe3O4_1181657_POSCAR,-0.0708546777668812,7.885423,-0.19965273375262,-0.1287980559857387,6.9755665,14.8609895,35,local_max_drop,Fe
d-block,Cr-O,O,CrO_1178414_POSCAR,-0.0707889075514665,20.7674975,-0.15417424141458,-0.0833853338631135,19.9367976,40.7042951,35,local_max_drop,Cr
d-block,Co-O,O,Co2O3_1043418_POSCAR,-0.0707625900929623,6.695793312,-0.14459592567031,-0.0738333355773476,6.180732288,12.618995088,35,local_max_drop,Co
d-block,Zr-O,O,Zr6O11_761151_POSCAR,-0.0706828709962452,5.2691289,-0.13563141423033,-0.0649485432340847,4.9057407,8.9030109,35,local_max_drop,Zr
d-block,Ni-O,O,NiO2_1369444_POSCAR,-0.0706757629119243,3.78503145,-0.14570550974503,-0.0750297468331056,3.50465875,6.86913115,35,local_max_drop,Ni
d-block,Mn-O,O,MnO2_1354190_POSCAR,-0.0705376479714122,3.985622928,-0.13843724254958,-0.0678995945781677,3.700935576,6.974840124,35,local_max_drop,Mn
d-block,Pd-S,S,Pd3S_558378_POSCAR,-0.0703960055736158,5.919125043,-0.15752797080641,-0.0871319652327941,5.463807732,11.1552741195,35,local_max_drop,Pd
d-block,V-O,O,VO2_1190609_POSCAR,-0.0703562128297943,4.266147375,-0.12198255760995,-0.0516263447801556,3.98173755,6.9680407125,35,local_max_drop,V
d-block,Zr-O,O,ZrO2_776427_POSCAR,-0.0702664224920736,14.97324126,-0.13143516166582,-0.0611687391737463,13.975025176,24.456294058,35,local_max_drop,Zr
d-block,Fe-O,O,Fe3O4_716052_POSCAR,-0.0702247816185127,7.7851072,-0.20320707721641,-0.1329822955978973,7.1862528,14.6719328,35,local_max_drop,Fe
d-block,V-O,O,VO2_1021522_POSCAR,-0.0701900637704328,7.46814235,-0.12787815273364,-0.0576880889632071,6.95309805,12.61858535,35,local_max_drop,V
d-block,Mn-O,O,Mn7O12_754430_POSCAR,-0.0699916918345097,8.2558021069,-0.14247422910401,-0.0724825372695002,7.3712518812,14.4476536871,35,local_max_drop,Mn
d-block,V-O,O,V6O13_714921_POSCAR,-0.0699652087452554,5.6148014998,-0.14098183061984,-0.0710166218745845,5.2404813998,9.1708424497,35,local_max_drop,V
d-block,V-O,O,V6O13_870306_POSCAR,-0.0699508206903226,5.6148015,-0.14095767459749,-0.0710068539071673,5.2404814,9.17084245,35,local_max_drop,V
d-block,Y-O,O,Y2O3_754759_POSCAR,-0.0699049246792967,7.2609969133,-0.10080957743736,-0.0309046527580632,6.2594800977,12.2685809915,35,local_max_drop,Y
d-block,V-O,O,V6O13_1201338_POSCAR,-0.0696994201391735,5.632647,-0.13944268561982,-0.0697432654806464,5.2571372,9.1999901,35,local_max_drop,V
d-block,Fe-O,O,Fe3O4_510252_POSCAR,-0.0694958235475654,7.8589628,-0.20117984001623,-0.1316840164686645,7.2544272,14.8111222,35,local_max_drop,Fe
d-block,V-O,O,VO2_1094031_POSCAR,-0.0693818850109883,7.6501836,-0.12510823749338,-0.0557263524823916,7.14017136,12.49529988,35,local_max_drop,V
d-block,Ni-O,O,Ni3O4_656887_POSCAR,-0.0690637576269993,6.8243491084,-0.12685779731418,-0.0577940396871806,5.8133344257,12.3849298634,35,local_max_drop,Ni
d-block,Nb-O,O,Nb2O5_556048_POSCAR,-0.0687781734671811,22.799248372,-0.18050212786957,-0.1117239544023888,21.3283291222,36.0375216203,35,local_max_drop,Nb
d-block,Rh-O,O,Rh2O3_1189664_POSCAR,-0.0685411233742755,3.75801795,-0.17160266370137,-0.1030615403270945,3.47964625,6.82010665,35,local_max_drop,Rh
d-block,Fe-S,S,Fe7S12_684707_POSCAR,-0.0681125912114872,7.5653298,-0.3729346048142,-0.3048220136027127,7.29513945,13.23932715,35,local_max_drop,Fe
d-block,Fe-O,O,Fe3O4_1181546_POSCAR,-0.0680581738125377,7.8743106,-0.20098146853,-0.1329232947174622,7.2685944,14.8400469,35,local_max_drop,Fe
d-block,Sc-S,S,Sc2S3_401_POSCAR,-0.0679041333359399,8.8068773466,-0.13385221607918,-0.06594808274324,8.4923460128,15.4120353566,35,local_max_drop,Sc
d-block,V-O,O,V6O13_18896_POSCAR,-0.067880848801902,5.686113434,-0.14104857639744,-0.073167727595538,5.319267406,8.987727686,35,local_max_drop,V
d-block,Y-O,O,Y2O3_673247_POSCAR,-0.0677406436488581,7.67443675,-0.099866144207217,-0.0321255005583588,6.61589375,12.96715175,35,local_max_drop,Y
d-block,Mn-O,O,Mn3O4_18759_POSCAR,-0.0672775592599477,7.7528029121,-0.12906588778235,-0.0617883285224022,6.8913803663,14.0699015812,35,local_max_drop,Mn
d-block,Ti-O,O,TiO2_777129_POSCAR,-0.067148507302368,13.47408441,-0.11581050857586,-0.048662001273492,12.575812116,22.007671203,35,local_max_drop,Ti
d-block,Zn-S,S,ZnS_557062_POSCAR,-0.0665541516749075,5.143220847,-0.22610359435013,-0.1595494426752225,4.762241525,9.333993389,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_557009_POSCAR,-0.0665531001674829,5.1395742405,-0.22622453585469,-0.159671435687207,4.7588650375,9.3273754735,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_557418_POSCAR,-0.0665530997933119,5.1397281135,-0.22623451264661,-0.159681412853298,4.7590075125,9.3276547245,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_556207_POSCAR,-0.0665526389261471,5.138861535,-0.22621603272395,-0.1596633937978029,4.758205125,9.326082045,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_556280_POSCAR,-0.0665308098575925,5.139056124,-0.22613751330081,-0.1596067034432174,4.7583853,9.326435188,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_556155_POSCAR,-0.0665306951068586,5.1396304545,-0.22614676265234,-0.1596160675454813,4.7589170875,9.3274774915,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_555782_POSCAR,-0.0665306536863412,5.1391984275,-0.22614690850248,-0.1596162548161387,4.7585170625,9.3266934425,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_556732_POSCAR,-0.0665305138166585,5.139614916,-0.22616202536555,-0.1596315115488915,4.7589027,9.327449292,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_561286_POSCAR,-0.0665085267863537,5.1417043785,-0.22598729583459,-0.1594787690482362,4.7608373875,9.3312412795,35,local_max_drop,Zn
d-block,V-O,O,V4O7_715457_POSCAR,-0.066425154401124,8.1710090851,-0.12247302102652,-0.0560478666253959,7.6074912171,13.8061877644,35,local_max_drop,V
d-block,V-O,O,VO3_1208572_POSCAR,-0.0663795659915017,17.5870305,-0.13955079921091,-0.0731712332194082,16.4145618,28.72548315,35,local_max_drop,V
d-block,Ti-O,O,TiO_1071163_POSCAR,-0.0662408626229792,4.022638816,-0.094854489527307,-0.0286136269043277,3.735307472,7.039617928,35,local_max_drop,Ti
d-block,Mo-S,S,Mo7S8_673645_POSCAR,-0.065983674271478,9.3130183255,-0.23571454026172,-0.1697308659902419,8.6707411996,15.7357895844,35,local_max_drop,Mo
d-block,Mn-O,O,Mn8O17_1221945_POSCAR,-0.0653380268267693,8.0007371772,-0.13044538825229,-0.0651073614255206,7.4292559502,14.00129006,35,local_max_drop,Mn
d-block,Nb-S,S,Nb3S5_1220657_POSCAR,-0.0649555658660609,8.4320013552,-0.14474915475805,-0.079793588891989,7.2689666855,14.2471747036,35,local_max_drop,Nb
d-block,Fe-O,O,Fe7O8_32939_POSCAR,-0.0648608334545927,6.6398670544,-0.13905936173634,-0.0741985282817472,6.1086776901,13.0141394267,35,local_max_drop,Fe
d-block,Fe-O,O,Fe5O7_1326275_POSCAR,-0.064763746267666,6.857674889,-0.16269426357849,-0.097930517310824,6.0664047095,12.9240795985,35,local_max_drop,Fe
d-block,Sc-S,S,Sc2S3_1105836_POSCAR,-0.0646852634887339,8.67482,-0.13466562799008,-0.069980364501346,8.05519,15.180935,35,local_max_drop,Sc
d-block,Fe-O,O,Fe8O17_1182503_POSCAR,-0.0641167552377087,7.9420708414,-0.19076052276504,-0.1266437675273312,7.3537692976,14.4133878232,35,local_max_drop,Fe
d-block,Fe-S,S,FeS_2779_POSCAR,-0.0637735698654788,6.8954145735,-0.19005346235382,-0.1262798924883411,6.3846431236,12.5139005222,35,local_max_drop,Fe
d-block,V-O,O,V3O5_1274098_POSCAR,-0.062984800617009,7.5084102141,-0.11140928082292,-0.0484244802059109,6.731678123,12.6866241548,35,local_max_drop,V
d-block,Cr-O,O,Cr3O4_756253_POSCAR,-0.062769680839826,7.8945200082,-0.13590016868099,-0.0731304878411639,7.0173511184,14.3270918667,35,local_max_drop,Cr
d-block,V-O,O,V4O7_715493_POSCAR,-0.0626521839720679,8.1819988875,-0.11836465676034,-0.055712472788272,7.3355852095,13.8247567409,35,local_max_drop,V
d-block,Cr-O,O,Cr3O4_1310867_POSCAR,-0.0625879530218052,7.9738017486,-0.13573487674993,-0.0731469237281247,7.0878237766,14.4709735438,35,local_max_drop,Cr
d-block,Nb-O,O,NbO2_557057_POSCAR,-0.0624448286839001,8.3029826576,-0.14056680333736,-0.0781219746534598,7.7494504805,13.5615383408,35,local_max_drop,Nb
d-block,V-O,O,V6O13_715617_POSCAR,-0.0622246807054889,17.60266248,-0.13551756513186,-0.073292884426371,16.429151648,28.751015384,35,local_max_drop,V
d-block,V-O,O,V3O5_714911_POSCAR,-0.0621396103100714,7.5338142985,-0.11053610539819,-0.0483964950881185,6.7544541986,12.7295482974,35,local_max_drop,V
d-block,V-O,O,V3O5_1272338_POSCAR,-0.0620905044825767,7.5237614275,-0.11059039357055,-0.0484998890879732,6.7454412798,12.7125624119,35,local_max_drop,V
d-block,Fe-O,O,Fe4O5_1188678_POSCAR,-0.0613269852998349,6.6088424125,-0.15539303798807,-0.094066052688235,6.0801350195,12.9533311285,35,local_max_drop,Fe
d-block,Ti-O,O,Ti2O3_458_POSCAR,-0.0612735525322879,6.5443756459,-0.092690955437696,-0.031417402905408,6.0930393944,11.0577381603,35,local_max_drop,Ti
d-block,Zn-S,S,ZnS_1200568_POSCAR,-0.0609377842922959,5.0375588008,-0.20575696985935,-0.1448191855670541,4.8438065392,9.4938608169,35,local_max_drop,Zn
d-block,Fe-O,O,Fe10O11_799417_POSCAR,-0.0608202571074139,8.847270882,-0.15939277102545,-0.098572513918036,8.1667115834,16.6737028161,35,local_max_drop,Fe
d-block,Zn-S,S,ZnS_1200836_POSCAR,-0.0606169576048068,5.035337184,-0.20542753388038,-0.1448105762755731,4.8416703693,9.4896739238,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_1202959_POSCAR,-0.0606034651411449,5.0352516879,-0.20541706156751,-0.144813596426365,4.8415881614,9.4895127963,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_1198139_POSCAR,-0.0605993200562282,5.0352278318,-0.20541404966531,-0.1448147296090817,4.8415652229,9.4894678369,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_1202182_POSCAR,-0.0605750269142206,5.0351137092,-0.20539584563037,-0.1448208187161493,4.8414554896,9.4892527597,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_1201158_POSCAR,-0.0605689475077096,5.0343728809,-0.20548389509059,-0.1449149475828803,4.8407431547,9.4878565832,35,local_max_drop,Zn
d-block,Ti-O,O,Ti2O3_1101295_POSCAR,-0.0601010911258599,4.371702585,-0.089331863186214,-0.029230772060354,4.070205855,7.386669885,35,local_max_drop,Ti
d-block,Cr-O,O,CrO_755286_POSCAR,-0.0600967247888109,3.75583375,-0.13598409510745,-0.075887370318639,3.6056004,7.36143415,35,local_max_drop,Cr
d-block,Nb-O,O,Nb12O29_510554_POSCAR,-0.0593780019443679,14.8639712612,-0.1497853037708,-0.090407301826432,13.8730398438,24.2778197266,35,local_max_drop,Nb
d-block,Mn-O,O,MnO_2831286_POSCAR,-0.0593755998704282,4.334932375,-0.10073666511183,-0.0413610652414017,3.988137785,8.496467455,35,local_max_drop,Mn
d-block,Zn-S,S,ZnS_1202023_POSCAR,-0.0592898469796871,5.0332541583,-0.20441925900897,-0.1451294120292829,4.8396674599,9.4857482213,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_1199343_POSCAR,-0.0592787712643611,5.0330747893,-0.20440992715613,-0.1451311558917688,4.8394949897,9.4854101798,35,local_max_drop,Zn
d-block,Zr-O,O,ZrO2_963_POSCAR,-0.0592407180916191,4.9125333,-0.11024021105901,-0.0509994929673908,4.5737379,8.3004873,35,local_max_drop,Zr
d-block,Zn-S,S,ZnS_1201781_POSCAR,-0.0591253703308001,5.0331999387,-0.20419963060049,-0.1450742602696899,4.8396153257,9.4856460384,35,local_max_drop,Zn
d-block,Zn-S,S,ZnS_1196782_POSCAR,-0.0591086933613166,5.0331996893,-0.20418668455095,-0.1450779911896333,4.8396150858,9.4856455683,35,local_max_drop,Zn
d-block,Sc-O,O,Sc2O3_755313_POSCAR,-0.0589824124061376,6.7158773353,-0.087549483758748,-0.0285670713526103,6.2527133811,11.3475168768,35,local_max_drop,Sc
d-block,V-O,O,V4O7_2506981_POSCAR,-0.058520239808415,9.0225809554,-0.10579609274781,-0.0472758529393949,8.0892105118,15.2450505799,35,local_max_drop,V
d-block,Ta-O,O,TaO2_510_POSCAR,-0.0582325198047619,14.774155769,-0.22338728687536,-0.165154767070598,14.2647021218,24.9632287132,35,local_max_drop,Ta
d-block,V-O,O,V12O29_773019_POSCAR,-0.0581239988082519,21.7277517957,-0.12398248700271,-0.065858488194458,19.6250661381,34.3438657416,35,local_max_drop,V
d-block,Cr-S,S,Cr5S8_1181961_POSCAR,-0.0581192929195069,8.0380940678,-0.19436433665406,-0.136245043734553,7.7403868801,14.5876521971,35,local_max_drop,Cr
d-block,V-O,O,V9O20_1100929_POSCAR,-0.0578935528731422,8.923905659,-0.11722272223277,-0.0593291693596277,8.0007430047,15.0783233549,35,local_max_drop,V
d-block,V-O,O,V3O8_796383_POSCAR,-0.0576286450752302,5.7092204,-0.11556418076951,-0.0579355356942798,5.3408836,9.0242516,35,local_max_drop,V
d-block,Pd-O,O,Pd7O8_1219936_POSCAR,-0.0571638749003818,7.1951275,-0.17195602551199,-0.1147921506116081,6.9073224,14.1024499,35,local_max_drop,Pd
d-block,Fe-O,O,Fe9O13_1342828_POSCAR,-0.0571634158857205,6.695139809,-0.14369114985753,-0.0865277339718095,6.1801290544,12.6177634861,35,local_max_drop,Fe
d-block,V-O,O,V4O7_1178988_POSCAR,-0.0571187550122598,9.7333964126,-0.11343656537755,-0.0563178103652901,8.7264933354,16.4460835937,35,local_max_drop,V
d-block,Cr-S,S,Cr5S8_849084_POSCAR,-0.0570335511759461,7.9354642408,-0.19504820661818,-0.1380146554422339,7.6415581578,14.4013980666,35,local_max_drop,Cr
d-block,Ti-O,O,Ti3O4_755875_POSCAR,-0.0568109042758657,7.2651647815,-0.08093511212647,-0.0241242078506042,6.7641189345,12.2756232515,35,local_max_drop,Ti
d-block,V-S,S,V3S4_799_POSCAR,-0.0568080103591953,13.163230384,-0.11245349415776,-0.0556454837985646,12.709325888,22.241320304,35,local_max_drop,V
