chemsys,source,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Cr-O,Cr2O3_755749_POSCAR,mp-755749,Cr2O3,Orthorhombic,Pbcn,60,0.0382896885,-2.328298080499999,False,2.405899999999999,False,5.343477129174289,20,188.93016004337684,9.446508002168843,104.44708163248904,0.5528343468745743,55.28343468745744
Cr-O,Cr2O3_776873_POSCAR,mp-776873,Cr2O3,Cubic,Ia-3,206,0.04655777275,-2.320029996249999,False,1.831,False,5.049216185988026,40,399.88146734025344,9.997036683506336,208.89416326497772,0.5223902089146648,52.23902089146648
Cr-O,Cr3O_20609_POSCAR,mp-20609,Cr3O,Cubic,Pm-3n,223,1.807543012083333,0.821464774999999,False,0.0,True,4.020374453836333,8,142.07248509011993,17.75906063626499,69.90548822335987,0.492041004132624,49.2041004132624
Cr-O,Cr3O_714896_POSCAR,mp-714896,Cr3O,Trigonal,R-3c,167,1.068191884583333,0.082113647499999,False,0.0,True,4.654227733984328,8,122.72381630930296,15.34047703866287,69.90548822335987,0.5696163167479722,56.96163167479722
Cr-O,Cr3O4_1310867_POSCAR,mp-1310867,Cr3O4,Triclinic,P-1,2,0.099153459761904,-2.154739653571429,False,1.475999999999999,False,4.6662457373939485,14,156.56920010643705,11.183514293316932,77.1310507956515,0.4926323360100018,49.26323360100018
Cr-O,Cr3O4_756253_POSCAR,mp-756253,Cr3O4,Monoclinic,C2/c,15,0.082974779047619,-2.170918334285713,False,1.077,False,4.674664397321444,14,156.28723265951,11.163373761393572,77.1310507956515,0.49352112442665425,49.35211244266542
Cr-O,Cr5O7_1046050_POSCAR,mp-1046050,Cr5O7,Orthorhombic,Cmcm,63,0.41803034486111,-1.882818874999999,False,0.7753000000000001,False,4.413398065339852,24,279.9118358791181,11.66299316162992,129.354591611896,0.46212619486286644,46.21261948628664
Cr-O,Cr6O11_1213798_POSCAR,mp-1213798,Cr6O11,Triclinic,P-1,2,0.01808806705881,-2.123403061470588,False,0.0,True,4.966650238187443,34,326.2936625018999,9.596872426526469,161.48766416359436,0.4949151109015305,49.491511090153054
Cr-O,Cr9O13_1045826_POSCAR,mp-1045826,Cr9O13,Monoclinic,C2/m,12,0.292728200151515,-2.038002178409091,False,0.7342000000000001,False,4.373918757901041,22,256.62414723703625,11.66473396531983,116.90083662219254,0.455533268715413,45.5533268715413
Cr-O,CrO_1178414_POSCAR,mp-1178414,CrO,Monoclinic,Pm,6,0.1589754825,-1.813180991666666,False,0.4958,False,4.598357171620861,12,147.325464038478,12.2771220032065,74.72252993822096,0.5071935827651978,50.71935827651978
Cr-O,CrO_754983_POSCAR,mp-754983,CrO,Tetragonal,P4_2/m,84,0.162787062916667,-1.8093694112499992,False,0.340899999999999,False,4.68569784213594,16,192.77245423325286,12.048278389578304,99.63003991762795,0.5168271593257642,51.682715932576414
Cr-O,CrO_755286_POSCAR,mp-755286,CrO,Orthorhombic,Pmm2,25,0.171272914166666,-1.80088356,False,0.0,True,4.336410476489974,12,156.2248565468726,13.018738045572716,74.72252993822096,0.47830115891834246,47.83011589183425
Cr-O,CrO2_1040967_POSCAR,mp-1040967,CrO2,Monoclinic,Cm,8,0.183367110833302,-1.864333750833332,False,0.0,True,3.817692723217861,36,438.4118557753768,12.178107104871579,163.89618502102488,0.3738406771211912,37.38406771211912
Cr-O,CrO2_1044871_POSCAR,mp-1044871,CrO2,Orthorhombic,Pmmn,59,0.176237902499966,-1.8714629591666672,False,0.0,True,3.39877099671416,24,328.2994070033026,13.679141958470941,109.26412334735014,0.33281852180211513,33.281852180211516
Cr-O,CrO2_1358572_POSCAR,mp-1358572,CrO2,Trigonal,P3m1,156,0.185104908611078,-1.8625959530555551,False,0.0,True,3.805360136426531,36,439.8326819901058,12.217574499725162,163.89618502102488,0.37263303008645404,37.2633030086454
Cr-S,Cr19S30_1226578_POSCAR,mp-1226578,Cr19S30,Triclinic,P-1,2,0.007984626530613,-0.973726733571427,False,0.0,True,3.73965749614984,49,865.8132759106196,17.66965869205346,359.2118444832512,0.4148837335688228,41.48837335688228
Cr-S,Cr19S30_1226930_POSCAR,mp-1226930,Cr19S30,Triclinic,P-1,2,0.007960951836735,-0.9737504082653052,False,0.0,True,3.721948798629433,49,869.932737683949,17.753729340488754,359.2118444832512,0.4129191015843281,41.29191015843281
Cr-S,Cr5S6_1311_POSCAR,mp-1311,Cr5S6,Trigonal,P-31c,163,0.034498021363635,-0.8685724436363611,False,0.0,True,4.282994203017067,22,350.7727781418452,15.944217188265691,170.6835247396723,0.4865928469245451,48.659284692454506
Cr-S,Cr5S8_1181961_POSCAR,mp-1181961,Cr5S8,Monoclinic,C2/m,12,0.0,-0.978720039230768,True,0.0,True,3.749503610476083,26,457.4841619855848,17.59554469175326,190.07971778293563,0.4154891766262391,41.54891766262391
Cr-S,Cr5S8_684674_POSCAR,mp-684674,Cr5S8,Triclinic,P-1,2,0.009286313076923,-0.969433726153844,False,0.0,True,3.730108942241857,39,689.7942700197237,17.6870325646083,285.11957667440333,0.4133400189976219,41.33400189976219
Cr-S,Cr5S8_849084_POSCAR,mp-849084,Cr5S8,Monoclinic,Cm,8,0.018103083076923,-0.9606169561538452,False,0.0,True,3.834891982991866,26,447.29773957245476,17.20375921432518,190.07971778293563,0.4249512147426041,42.49512147426041
Cu-O,Cu64O_1213626_POSCAR,mp-1213626,Cu64O,Orthorhombic,Amm2,38,0.032106777692306,0.002360372846153,False,0.0,True,8.839841692134591,65,766.9692800985052,11.79952738613085,617.7855999309326,0.8054893669947089,80.54893669947089
Cu-S,Cu2S_581212_POSCAR,mp-581212,Cu2S,Monoclinic,P2_1/c,14,0.012637958263891,-0.199436317465275,False,0.3475,False,5.87141141186352,144,2160.59599385499,15.004138846215207,1157.6263257724872,0.535790276879585,53.5790276879585
Cu-S,Cu39S20_685126_POSCAR,mp-685126,Cu39S20,Monoclinic,C2,5,0.157565250889831,-0.05810350408898,False,0.0,True,6.047276537592325,59,856.6182931390917,14.518954121001554,472.71021897548025,0.5518329724704173,55.18329724704173
Cu-S,Cu7S4_624299_POSCAR,mp-624299,Cu7S4,Orthorhombic,Pnma,62,0.0,-0.231353755340908,True,0.0,True,5.719907898718184,44,665.4827778457887,15.124608587404289,347.33910820527353,0.5219355327716112,52.19355327716112
Cu-S,Cu9S5_684710_POSCAR,mp-684710,Cu9S5,Triclinic,P-1,2,0.049669751116072,-0.177552687165178,False,0.0,True,5.855300080088663,28,415.31994892944715,14.832855318908827,221.90398434315705,0.5342964741162799,53.42964741162799
Fe-O,Fe10O11_705555_POSCAR,mp-705555,Fe10O11,Triclinic,P-1,2,0.044269229285715,-1.490957769047618,False,1.471499999999999,False,5.36000726856962,42,455.0635464913379,10.834846345031854,219.1753980261787,0.4816369048148986,48.163690481489866
Fe-O,Fe10O11_759504_POSCAR,mp-759504,Fe10O11,Triclinic,P-1,2,0.055957464761903,-1.479269533571429,False,1.308599999999999,False,5.43302180732747,21,224.47396694722207,10.689236521296289,109.58769901308948,0.4881978097658672,48.81978097658672
Fe-O,Fe10O11_799417_POSCAR,mp-799417,Fe10O11,Triclinic,P-1,2,0.7118553790476181,-0.8233716192857141,False,0.186299999999999,False,5.433022284851316,21,224.473947228457,10.689235582307477,109.58769901308948,0.4881978526512801,48.819785265128004
Fe-O,Fe11O12_705417_POSCAR,mp-705417,Fe11O12,Triclinic,P-1,2,0.048823839565217,-1.48173293173913,False,1.4282,False,5.377099391021433,23,248.99528408895375,10.825881916911033,120.4260428715269,0.4836478863933206,48.36478863933206
Fe-O,Fe12O13_764326_POSCAR,mp-764326,Fe12O13,Trigonal,R-3,148,0.082428968400002,-1.444204812199998,False,0.0,True,5.447533811415816,25,267.675773052567,10.707030922102682,131.2643867299643,0.4903857574894765,49.03857574894765
Fe-O,Fe13O14_705414_POSCAR,mp-705414,Fe13O14,Trigonal,R-3,148,0.071216152222222,-1.45207582148148,False,0.0,True,5.469700615946762,27,288.40212098125676,10.681560036342843,142.10273058840158,0.49272429101739107,49.27242910173911
Fe-O,Fe13O15_756693_POSCAR,mp-756693,Fe13O15,Triclinic,P-1,2,0.07654428,-1.4855365237499991,False,0.0,True,5.281951338778727,28,303.6833895516924,10.845835341131872,143.30699101711684,0.47189604682913816,47.18960468291382
Fe-O,Fe13O19_1195927_POSCAR,mp-1195927,Fe13O19,Monoclinic,C2/m,12,0.301966283125,-1.391026822031249,False,0.0,True,5.466172176809756,32,312.8901443291454,9.777817010285794,148.12403273197788,0.4734058755655739,47.34058755655739
Fe-O,Fe14O15_764417_POSCAR,mp-764417,Fe14O15,Tetragonal,I4/m,87,0.058281217931034,-1.46212988775862,False,1.019,False,5.535763190533974,29,306.51124921857155,10.569353421330053,152.94107444683897,0.49897377286070665,49.897377286070665
Fe-O,Fe15O16_1224936_POSCAR,mp-1224936,Fe15O16,Trigonal,R-3m,166,0.083438771935481,-1.434463190645161,False,1.4826,False,5.279270051147933,31,344.000989474611,11.096806112084225,163.77941830527638,0.4761015907408142,47.61015907408142
Fe-O,Fe15O16_705551_POSCAR,mp-705551,Fe15O16,Triclinic,P1,1,0.076338671935481,-1.441563290645162,False,1.188899999999999,False,5.292031228843319,31,343.17146763855703,11.07004734317926,163.77941830527638,0.4772524342780616,47.725243427806156
Fe-O,Fe17O18_705424_POSCAR,mp-705424,Fe17O18,Triclinic,P-1,2,0.039687615428572,-1.474056338571428,False,1.5382999999999991,False,5.436285627042804,35,377.9556722027213,10.798733491506322,185.4561060221512,0.49068216106220913,49.068216106220916
Fe-O,Fe21O23_706875_POSCAR,mp-706875,Fe21O23,Triclinic,P1,1,0.052305590227271,-1.480480153068182,False,1.3538,False,5.389339168694853,44,474.72320218999556,10.789163686136263,230.0137418846161,0.48452180307074844,48.45218030707484
Fe-O,Fe21O32_530048_POSCAR,mp-530048,Fe21O32,Trigonal,R32,155,0.194703725518867,-1.496282992075471,False,0.0,True,4.907492038690592,53,570.0575748110523,10.75580329832174,240.85208574305344,0.42250484229226276,42.250484229226274
Fe-O,Fe23O25_705553_POSCAR,mp-705553,Fe23O25,Triclinic,P-1,2,0.049515041666666,-1.4789985053125,False,1.2771,False,5.4157114538457485,48,516.4686554147675,10.759763654474321,251.69042960149093,0.4873295348376224,48.732953483762245
Fe-O,Fe23O32_774295_POSCAR,mp-774295,Fe23O32,Trigonal,R-3m,166,0.186604187636363,-1.479474080727273,False,0.009599999999999,False,5.17346830781311,55,576.599379020178,10.483625073094146,260.12025260249777,0.45112822189389645,45.11282218938965
Fe-O,Fe23O32_776135_POSCAR,mp-776135,Fe23O32,Triclinic,P1,1,0.10706625781818,-1.559012010545455,False,0.67,False,4.955894132261324,55,601.9133048242493,10.943878269531805,260.12025260249777,0.4321556784302175,43.21556784302175
Fe-O,Fe25O32_1194978_POSCAR,mp-1194978,Fe25O32,Orthorhombic,Amm2,38,0.183070054736841,-1.4369584343859652,False,0.0,True,5.475857621866749,57,578.627941892825,10.151367401628509,279.3884194619421,0.4828464013472947,48.284640134729464
Fe-O,Fe2O3_1178392_POSCAR,mp-1178392,Fe2O3,Orthorhombic,Pbca,61,0.112855113249999,-1.5942362397499998,False,1.565599999999999,False,5.046847806969959,40,420.3312716643805,10.508281791609512,183.0475851647206,0.4354840991009528,43.54840991009528
Fe-O,Fe2O3_1244869_POSCAR,mp-1244869,Fe2O3,Triclinic,P1,1,0.289509619,-1.417581733999999,False,0.220199999999999,False,4.319354363385391,80,982.2523360185846,12.278154200232308,366.0951703294411,0.3727099004043645,37.27099004043645
Fe-O,Fe2O3_1244911_POSCAR,mp-1244911,Fe2O3,Triclinic,P1,1,0.273894864124999,-1.433196488874999,False,0.283199999999999,False,4.336495594126958,80,978.3697036579189,12.229621295723986,366.0951703294411,0.3741889890505482,37.41889890505482
Fe-O,Fe2O3_1245019_POSCAR,mp-1245019,Fe2O3,Triclinic,P1,1,0.288652213374998,-1.418439139625,False,1.1378,False,4.1502131193736,80,1022.2838667237734,12.778548334047168,366.0951703294411,0.35811498375955686,35.811498375955686
Fe-O,Fe2O3_1245078_POSCAR,mp-1245078,Fe2O3,Triclinic,P1,1,0.305821140125,-1.401270212874999,False,1.1123,False,4.009734414947935,80,1058.0989847912524,13.226237309890655,366.0951703294411,0.3459933102588378,34.59933102588378
Fe-O,Fe2O3_1245084_POSCAR,mp-1245084,Fe2O3,Triclinic,P1,1,0.552117231375,-1.1549741216249991,False,0.121099999999999,False,3.898581659245356,80,1088.2665243484414,13.603331554355517,366.0951703294411,0.3364021240556184,33.64021240556184
Fe-O,Fe2O3_1245154_POSCAR,mp-1245154,Fe2O3,Triclinic,P1,1,0.320876272999999,-1.386215079999999,False,0.3798,False,4.0128891963999,80,1057.2671469376655,13.21583933672082,366.0951703294411,0.3462655312707124,34.62655312707124
Fe-O,Fe2O3_1245277_POSCAR,mp-1245277,Fe2O3,Triclinic,P1,1,0.344294899124999,-1.362796453875,False,0.3018,False,3.897868355487951,80,1088.4656751242535,13.605820939053169,366.0951703294411,0.3363405743480607,33.63405743480607
Fe-O,Fe2O3_1356129_POSCAR,mp-1356129,Fe2O3,Orthorhombic,I2_12_12_1,24,0.084659009499999,-1.6224323435,False,1.3134,False,4.936930554661182,40,429.6896493389042,10.742241233472605,183.0475851647206,0.42599952185570933,42.599952185570935
Fe-O,Fe2O3_1456_POSCAR,mp-1456,Fe2O3,Tetragonal,P4_12_12,92,0.119359881249999,-1.58773147175,False,1.5673,False,4.561835814321036,160,1860.0826885883926,11.625516803677453,732.1903406588875,0.3936332213351994,39.363322133519944
Fe-O,Fe2O3_510080_POSCAR,mp-510080,Fe2O3,Orthorhombic,Pbcn,60,0.130721205499998,-1.5763701475,False,1.309499999999999,False,5.117896034929836,20,207.24805096879575,10.362402548439787,91.52379258236044,0.44161473246443556,44.161473246443556
Fe-O,Fe2O3_542896_POSCAR,mp-542896,Fe2O3,Orthorhombic,Pna2_1,33,0.115844584499999,-1.5912467684999991,False,1.492699999999999,False,4.73497832592565,40,448.01640273307197,11.2004100683268,183.0475851647206,0.40857340054529273,40.857340054529274
Fe-O,Fe2O3_565814_POSCAR,mp-565814,Fe2O3,Cubic,Ia-3,206,0.07129889575,-1.635792457249999,False,1.3902,False,4.861809518610571,40,436.32889201515735,10.908222300378934,183.0475851647206,0.4195174523495956,41.95174523495956
Fe-O,Fe2O3_685153_POSCAR,mp-685153,Fe2O3,Triclinic,P1,1,0.225357668374999,-1.481733684625,False,0.9977,False,4.680793644563326,160,1812.8104919350524,11.330065574594077,732.1903406588875,0.40389789441108315,40.38978944110831
Fe-O,Fe2O3_705547_POSCAR,mp-705547,Fe2O3,Monoclinic,Cm,8,0.159852931749998,-1.547238421249999,False,0.8169999999999991,False,4.663633340380051,40,454.87022648039635,11.371755662009909,183.0475851647206,0.4024171610023138,40.24171610023138
Fe-O,Fe2O3_715276_POSCAR,mp-715276,Fe2O3,Orthorhombic,Pna2_1,33,0.133946274999999,-1.573145078,False,1.5103,False,5.190255644121662,20,204.35871573067624,10.217935786533811,91.52379258236044,0.4478585229659565,44.78585229659565
Fe-O,Fe2O3_715572_POSCAR,mp-715572,Fe2O3,Monoclinic,C2,5,0.077177550749999,-1.62991380225,False,1.346499999999999,False,5.186320480047868,40,409.02754961575226,10.225688740393807,183.0475851647206,0.4475189637878396,44.75189637878396
Fe-O,Fe2O3_776606_POSCAR,mp-776606,Fe2O3,Triclinic,P1,1,0.12302155375,-1.584069799249999,False,0.0,True,5.142396889299271,40,412.5212431591966,10.313031078979915,183.0475851647206,0.443728870210159,44.3728870210159
Fe-O,Fe32O35_863766_POSCAR,mp-863766,Fe32O35,Triclinic,P1,1,0.056813519104478,-1.475207054701491,False,0.507899999999999,False,5.322067135883766,67,732.2937950866661,10.929758135621883,350.4397847561427,0.47855080448233017,47.85508044823302
Fe-O,Fe35O36_694910_POSCAR,mp-694910,Fe35O36,Triclinic,P1,1,0.783358684929577,-0.714046052253521,False,0.2105,False,5.594512857973422,71,751.1078952983328,10.57898444082159,380.54629547402436,0.5066466453835837,50.66466453835837
Fe-O,Fe38O39_705753_POSCAR,mp-705753,Fe38O39,Triclinic,P-1,2,0.070897244545454,-1.425269673181818,False,1.391099999999999,False,5.574941199940421,77,817.9429912804914,10.622636250395992,413.0613270493365,0.505000142372622,50.50001423726221
Fe-O,Fe3O4_1181546_POSCAR,mp-1181546,Fe3O4,Monoclinic,P2/m,10,0.07338724642857,-1.5692549735714292,False,0.0,True,4.845771446944877,28,317.36447469047073,11.33444552465967,134.87716801611006,0.4249913861583195,42.49913861583195
Fe-O,Fe3O4_1181570_POSCAR,mp-1181570,Fe3O4,Monoclinic,Pc,7,0.129985500714285,-1.512656719285713,False,0.325099999999999,False,5.316617117936567,28,289.25831528098723,10.330654117178115,134.87716801611006,0.46628622546283444,46.628622546283445
Fe-O,Fe3O4_1181657_POSCAR,mp-1181657,Fe3O4,Monoclinic,P2/m,10,0.037790486071429,-1.60485173392857,False,1.0663,False,4.8143827842223885,28,319.433617591323,11.408343485404393,134.87716801611006,0.42223848896414284,42.22384889641428
Fe-O,Fe3O4_1181813_POSCAR,mp-1181813,Fe3O4,Orthorhombic,Pmc2_1,26,0.04589312,-1.596749099999999,False,0.9056,False,4.797830125382538,56,641.0713467448027,11.447702620442906,269.7543360322199,0.4207867617262319,42.07867617262319
Fe-O,Fe3O4_1182229_POSCAR,mp-1182229,Fe3O4,Monoclinic,Pm,6,0.122136762499999,-1.5205054575,False,0.0895,False,4.881523494639987,56,630.0802246152151,11.251432582414555,269.7543360322199,0.42812696779518306,42.812696779518305
Fe-O,Fe3O4_1182249_POSCAR,mp-1182249,Fe3O4,Triclinic,P1,1,0.04983664017857,-1.592805579821429,False,0.739899999999999,False,4.828675635737682,56,636.9761922269169,11.374574861194944,269.7543360322199,0.42349202265965136,42.34920226596513
Fe-O,Fe3O4_1185276_POSCAR,mp-1185276,Fe3O4,Triclinic,P1,1,0.056248603928571,-1.586393616071428,False,0.637,False,4.83540399589643,56,636.0898538588089,11.358747390335873,269.7543360322199,0.42408212361157477,42.408212361157474
Fe-O,Fe3O4_1192788_POSCAR,mp-1192788,Fe3O4,Orthorhombic,Pbcm,57,0.106228493571427,-1.536413726428572,False,0.776999999999999,False,5.302270109103383,28,290.0409972184424,10.3586070435158,134.87716801611006,0.4650279419448012,46.50279419448012
Fe-O,Fe3O4_1271729_POSCAR,mp-1271729,Fe3O4,Monoclinic,C2,5,0.059214723214285,-1.583427496785713,False,0.122099999999999,False,4.873158960067088,28,315.5808632019095,11.270745114353911,134.87716801611006,0.42739336805037914,42.739336805037915
Fe-O,Fe3O4_1271821_POSCAR,mp-1271821,Fe3O4,Monoclinic,C2/c,15,0.021696243214284,-1.620945976785714,False,1.0229,False,4.895509829492854,28,314.1400514030867,11.21928755011024,134.87716801611006,0.42935361923349064,42.93536192334906
Fe-O,Fe3O4_1271978_POSCAR,mp-1271978,Fe3O4,Triclinic,P1,1,0.026525355714285,-1.616116864285713,False,1.208999999999999,False,4.883382401602214,28,314.9201890587627,11.247149609241523,134.87716801611006,0.42829000077522056,42.82900007752205
Fe-O,Fe3O4_1379262_POSCAR,mp-1379262,Fe3O4,Monoclinic,Pm,6,0.9738703048214272,-0.668771915178572,False,0.0,True,4.881486573801198,56,630.0849900869565,11.251517680124223,269.7543360322199,0.4281237297765048,42.81237297765048
Fe-O,Fe3O4_505595_POSCAR,mp-505595,Fe3O4,Orthorhombic,Pbcm,57,0.163902581071427,-1.478739638928572,False,0.4689,False,4.85191092002368,28,316.9628909743693,11.32010324908462,134.87716801611006,0.4255298391603094,42.55298391603094
Fe-O,Fe3O4_510252_POSCAR,mp-510252,Fe3O4,Orthorhombic,Pmma,51,0.072489578928571,-1.570152641071427,False,0.2435,False,4.865094753207108,28,316.1039584999049,11.289427089282317,134.87716801611006,0.4266861087604844,42.66861087604844
Fe-O,Fe3O4_650112_POSCAR,mp-650112,Fe3O4,Orthorhombic,Pbcm,57,0.056803058035713,-1.585839161964286,False,0.9248,False,4.858082404591047,56,633.1204709547707,11.305722695620904,269.7543360322199,0.42607110085292255,42.607110085292256
Fe-O,Fe3O4_705416_POSCAR,mp-705416,Fe3O4,Orthorhombic,Pbcm,57,0.143233915178571,-1.499408304821428,False,1.002399999999999,False,4.863682579556946,56,632.3914790121753,11.292704982360274,269.7543360322199,0.4265622561100738,42.65622561100738
Fe-O,Fe3O4_715275_POSCAR,mp-715275,Fe3O4,Orthorhombic,Pmc2_1,26,0.111368328571427,-1.531273891428572,False,0.6627999999999991,False,5.308684650818393,28,289.6905372250454,10.346090615180191,134.87716801611006,0.46559052051925004,46.559052051925
Fe-O,Fe3O4_715558_POSCAR,mp-715558,Fe3O4,Trigonal,R-3m,166,0.075948473571429,-1.56669374642857,False,0.0367,False,4.9126128500397535,28,313.0463881829342,11.180228149390507,134.87716801611006,0.4308536150153318,43.08536150153318
Fe-O,Fe3O4_715811_POSCAR,mp-715811,Fe3O4,Monoclinic,C2/m,12,0.076250695,-1.566391524999999,False,0.032,False,4.9148412460464055,28,312.90445258359847,11.175159020842802,134.87716801611006,0.43104905316128417,43.104905316128416
Fe-O,Fe3O4_716052_POSCAR,mp-716052,Fe3O4,Orthorhombic,Pmna,53,0.072833862142857,-1.569808357857142,False,0.0201,False,4.91902916928349,28,312.63805456837696,11.165644806013463,134.87716801611006,0.43141634885848845,43.141634885848845
Fe-O,Fe41O56_757565_POSCAR,mp-757565,Fe41O56,Trigonal,R3,146,0.084820278144329,-1.571110422886596,False,0.0,True,4.882269890328527,97,1083.4780331249497,11.16987663015412,462.4360046266623,0.4268069960707112,42.68069960707112
Fe-O,Fe43O64_530050_POSCAR,mp-530050,Fe43O64,Monoclinic,C2,5,0.116109504953271,-1.586765549626167,False,0.773099999999999,False,4.582091167252546,107,1241.3194343757948,11.601116209119578,491.3382549158286,0.3958193526252983,39.58193526252983
Fe-O,Fe4O5_1188678_POSCAR,mp-1188678,Fe4O5,Orthorhombic,Cmcm,63,0.087599981666665,-1.519237164444444,False,0.0,True,5.323365848378666,18,189.26723200208988,10.514846222338328,89.1152717249299,0.4708436361765247,47.08436361765247
Fe-O,Fe5O7_1326275_POSCAR,mp-1326275,Fe5O7,Orthorhombic,Cmcm,63,0.211926544999998,-1.457569480416667,False,1.035299999999999,False,4.491966050408679,24,289.24413752872454,12.051839063696855,113.2004802992353,0.3913665503004135,39.136655030041354
Fe-O,Fe5O8_510746_POSCAR,mp-510746,Fe5O8,Cubic,P4_332,212,0.16345176730769,-1.47798222596154,False,0.0,True,4.531623395451715,52,596.8766526250672,11.478397165866678,231.21800231333128,0.38737987370829985,38.737987370829984
Fe-O,Fe7O8_32939_POSCAR,mp-32939,Fe7O8,Cubic,Fm-3m,225,0.097942258666666,-1.458767783999999,False,0.0,True,5.280804438683561,15,163.1703404447002,10.878022696313346,77.0726674377772,0.4723448344087863,47.23448344087863
Fe-O,Fe7O8_715333_POSCAR,mp-715333,Fe7O8,Triclinic,P-1,2,0.062856898333333,-1.493853144333332,False,1.0723,False,5.192107005723737,30,331.915601380833,11.063853379361099,154.14533487555423,0.46441123657423716,46.44112365742372
Fe-O,Fe7O9_705558_POSCAR,mp-705558,Fe7O9,Triclinic,P1,1,0.217730849999999,-1.404771015937501,False,1.138699999999999,False,4.103433687571809,48,649.3866035141259,13.528887573210957,234.83078359947714,0.3616193840906189,36.16193840906189
Fe-O,Fe8O17_1182503_POSCAR,mp-1182503,Fe8O17,Triclinic,P1,1,0.250517038399999,-1.115156043999999,False,0.0,True,3.835494562133533,50,622.3510953713715,12.447021907427429,195.0901894518732,0.31347287873809926,31.347287873809925
Fe-O,Fe8O9_705588_POSCAR,mp-705588,Fe8O9,Triclinic,P1,1,0.048550902647059,-1.499313180588234,False,1.2314,False,5.297060844147451,34,370.38316942653177,10.89362263019211,175.82202259242905,0.47470305647164307,47.47030564716431
Fe-O,Fe8O9_763787_POSCAR,mp-763787,Fe8O9,Triclinic,P-1,2,0.061250607647057,-1.486613475588236,False,1.4134,False,5.334808065625745,17,183.88123455433424,10.816543209078485,87.91101129621462,0.4780858226739727,47.80858226739727
Fe-O,Fe9O10_759037_POSCAR,mp-759037,Fe9O10,Triclinic,P-1,2,0.038784599999999,-1.502095831052631,False,1.6184,False,5.35064290854976,19,205.6335180806799,10.822816741088415,98.74935515465205,0.48022013179732664,48.02201317973267
Fe-O,Fe9O13_1342828_POSCAR,mp-1342828,Fe9O13,Monoclinic,C2/m,12,0.263188419090908,-1.42339639159091,False,0.0,True,4.536255781329282,22,260.1207842679543,11.823672012179742,102.36213644079787,0.3935177141990818,39.35177141990818
Fe-O,FeO_1178247_POSCAR,mp-1178247,FeO,Trigonal,P31c,159,0.11126774625,-1.370251641249999,False,2.0878,False,5.563370810704058,24,257.32694135583426,10.721955889826427,130.06012630124903,0.5054275530419513,50.54275530419513
Fe-O,FeO_1244983_POSCAR,mp-1244983,FeO,Triclinic,P1,1,0.277820616499998,-1.203698771,False,0.2905,False,4.367429083951232,80,1092.6376181677772,13.657970227097215,433.533754337496,0.3967772545342896,39.677725453428955
Fe-O,FeO_1245001_POSCAR,mp-1245001,FeO,Triclinic,P1,1,0.320338192749999,-1.16118119475,False,0.0459,False,4.3627101889764255,80,1093.8194630725034,13.672743288406291,433.533754337496,0.39634854651398665,39.63485465139867
Fe-O,FeO_1245168_POSCAR,mp-1245168,FeO,Triclinic,P1,1,0.305694720749999,-1.17582466675,False,0.0541,False,4.149972363074716,80,1149.8913492681863,14.37364186585233,433.533754337496,0.3770214939119296,37.702149391192954
Fe-O,FeO_849689_POSCAR,mp-849689,FeO,Hexagonal,P-62c,190,0.103799458333332,-1.377719929166667,False,1.160999999999999,False,5.533046969906426,24,258.7372208355966,10.780717534816525,130.06012630124903,0.5026726571508245,50.26726571508245
Fe-S,Fe11S12_1225858_POSCAR,mp-1225858,Fe11S12,Monoclinic,Cc,9,0.170464786521739,-0.598720062826086,False,0.0,True,5.573466424593577,46,595.3218130304708,12.94177854414067,328.32699371346735,0.5515117815726035,55.15117815726035
Fe-S,Fe2S_684641_POSCAR,mp-684641,Fe2S,Monoclinic,Cm,8,0.298591699761906,-0.206368987738092,False,0.0,True,6.39800112631646,21,261.1715004707193,12.4367381176533,168.82050584182093,0.6463971204268051,64.63971204268051
Fe-S,Fe2S_851357_POSCAR,mp-851357,Fe2S,Monoclinic,Cm,8,0.327644877380953,-0.177315810119045,False,0.0,True,6.424253454912277,21,260.1042388332623,12.385916134917252,168.82050584182093,0.649049421874443,64.9049421874443
Fe-S,Fe3S_1189032_POSCAR,mp-1189032,Fe3S,Orthorhombic,Pnma,62,0.163449760625,-0.215270754999998,False,0.0,True,7.129732576305925,16,185.95008670863126,11.621880419289454,135.00519419992915,0.7260292081039541,72.6029208103954
Fe-S,Fe7S12_684707_POSCAR,mp-684707,Fe7S12,Monoclinic,Pc,7,0.238451485394736,-0.590070550131578,False,0.1398,False,4.673514271830085,76,1102.443922299735,14.505841082891251,502.50865255138024,0.4558133455923366,45.58133455923366
Fe-S,Fe7S8_21688_POSCAR,mp-21688,Fe7S8,Trigonal,P3_1,144,0.165681557,-0.6097666619999991,False,0.0,True,5.347088959315148,45,603.1830317471249,13.404067372158332,318.6929102837452,0.5283519156045362,52.83519156045362
Fe-S,Fe7S8_556435_POSCAR,mp-556435,Fe7S8,Trigonal,P3_121,152,0.126390304333334,-0.6490579146666651,False,0.0,True,5.522181407054188,45,584.0578380963606,12.979063068808014,318.6929102837452,0.5456529978648549,54.56529978648549
